sim,method,l1
3585,RAW,0.6384845091452034
3585,MAH,0.5460992907801419
3585,PSC,0.6312056737588653
3585,GEN,0.5804810360777058
3585,CEM,0.3433766233766234
3586,RAW,0.6245390618300317
3586,MAH,0.5384615384615384
3586,PSC,0.6094674556213018
3586,GEN,0.5765532544378698
3586,CEM,0.3604082806210466
3587,RAW,0.6800071626824246
3587,MAH,0.5947712418300654
3587,PSC,0.6601307189542484
3587,GEN,0.6107226107226107
3587,CEM,0.41644562334217505
3588,RAW,0.644660283135566
3588,MAH,0.5616438356164384
3588,PSC,0.6438356164383561
3588,GEN,0.608817287285356
3588,CEM,0.4151155327342747
3589,RAW,0.6602150537634409
3589,MAH,0.5407407407407407
3589,PSC,0.6148148148148148
3589,GEN,0.5591027647365676
3589,CEM,0.4147865853658537
3590,RAW,0.6121659797156486
3590,MAH,0.48951048951048953
3590,PSC,0.5664335664335665
3590,GEN,0.5132867132867133
3590,CEM,0.34997760859829824
3591,RAW,0.6291444318082408
3591,MAH,0.577639751552795
3591,PSC,0.6024844720496894
3591,GEN,0.5860602776272458
3591,CEM,0.39473109671785167
3592,RAW,0.6505092328193414
3592,MAH,0.5220588235294118
3592,PSC,0.6397058823529411
3592,GEN,0.560594675826535
3592,CEM,0.4062140391254315
3593,RAW,0.6623293612747112
3593,MAH,0.5714285714285714
3593,PSC,0.6326530612244897
3593,GEN,0.6035259174092172
3593,CEM,0.4184933621488114
3594,RAW,0.6511852926947267
3594,MAH,0.5660377358490566
3594,PSC,0.6226415094339623
3594,GEN,0.5736924859318107
3594,CEM,0.40825432236475184
3595,RAW,0.6478488399018201
3595,MAH,0.5034965034965035
3595,PSC,0.6153846153846154
3595,GEN,0.6118881118881119
3595,CEM,0.3610090210491146
3596,RAW,0.6731320825692387
3596,MAH,0.5035971223021583
3596,PSC,0.5539568345323741
3596,GEN,0.5415210688591984
3596,CEM,0.44486121530382594
3597,RAW,0.6588338242199172
3597,MAH,0.5906432748538011
3597,PSC,0.6432748538011696
3597,GEN,0.5921325051759834
3597,CEM,0.38431723315444244
3598,RAW,0.643038510368176
3598,MAH,0.5323741007194245
3598,PSC,0.60431654676259
3598,GEN,0.5386057351302057
3598,CEM,0.3909150113969391
3599,RAW,0.6169232126317646
3599,MAH,0.5506329113924051
3599,PSC,0.5949367088607594
3599,GEN,0.5559756698997206
3599,CEM,0.3438466295609153
3600,RAW,0.6248280900807976
3600,MAH,0.5476190476190476
3600,PSC,0.5773809523809523
3600,GEN,0.5574037834311807
3600,CEM,0.3234855032607841
3601,RAW,0.6555644019815994
3601,MAH,0.5414012738853503
3601,PSC,0.624203821656051
3601,GEN,0.5797899810638665
3601,CEM,0.380109927859842
3602,RAW,0.6800210016892663
3602,MAH,0.5510204081632653
3602,PSC,0.6054421768707483
3602,GEN,0.5624906897065395
3602,CEM,0.4671726755218216
3603,RAW,0.665406050955414
3603,MAH,0.5732484076433121
3603,PSC,0.6496815286624205
3603,GEN,0.5845212819735113
3603,CEM,0.4054680259499537
3604,RAW,0.6090636090636091
3604,MAH,0.5135135135135136
3604,PSC,0.6351351351351352
3604,GEN,0.5361797968180947
3604,CEM,0.3549143795449214
3605,RAW,0.6382647385984427
3605,MAH,0.5483870967741935
3605,PSC,0.6064516129032258
3605,GEN,0.5682280159080866
3605,CEM,0.38767641495707844
3606,RAW,0.6554954872405736
3606,MAH,0.5616438356164384
3606,PSC,0.6301369863013698
3606,GEN,0.5727005870841487
3606,CEM,0.4426649115108966
3607,RAW,0.6265541159534093
3607,MAH,0.5185185185185185
3607,PSC,0.5802469135802468
3607,GEN,0.517309850643184
3607,CEM,0.34782608695652173
3608,RAW,0.633374861572536
3608,MAH,0.5625
3608,PSC,0.6388888888888888
3608,GEN,0.553743961352657
3608,CEM,0.2973744292237443
3609,RAW,0.6365248226950354
3609,MAH,0.47517730496453897
3609,PSC,0.5106382978723404
3609,GEN,0.5010792476102375
3609,CEM,0.3518932874354561
3610,RAW,0.6664155595123955
3610,MAH,0.5442176870748299
3610,PSC,0.6258503401360545
3610,GEN,0.543020024911373
3610,CEM,0.3854320987654321
3611,RAW,0.6367382984986752
3611,MAH,0.5271317829457365
3611,PSC,0.5813953488372093
3611,GEN,0.5435612634501908
3611,CEM,0.416609412572999
3612,RAW,0.6524448705656759
3612,MAH,0.5442176870748299
3612,PSC,0.6530612244897959
3612,GEN,0.5523418000293643
3612,CEM,0.3796296296296296
3613,RAW,0.6383496228857054
3613,MAH,0.551948051948052
3613,PSC,0.6103896103896104
3613,GEN,0.552321778940484
3613,CEM,0.3814968814968815
3614,RAW,0.6358138716629282
3614,MAH,0.559748427672956
3614,PSC,0.6226415094339623
3614,GEN,0.5863776261207012
3614,CEM,0.38315023541161364
3615,RAW,0.63125
3615,MAH,0.49375
3615,PSC,0.55
3615,GEN,0.5204623287671233
3615,CEM,0.37762237762237766
3616,RAW,0.6267411942152427
3616,MAH,0.5256410256410257
3616,PSC,0.6089743589743589
3616,GEN,0.5295209176788124
3616,CEM,0.3487636572742956
3617,RAW,0.6303410594613054
3617,MAH,0.5614035087719298
3617,PSC,0.6374269005847952
3617,GEN,0.5822472848788638
3617,CEM,0.3748538011695906
3618,RAW,0.6102227298686465
3618,MAH,0.4632352941176471
3618,PSC,0.6617647058823529
3618,GEN,0.5499778858911986
3618,CEM,0.36157325149410435
3619,RAW,0.6766760371411534
3619,MAH,0.6162790697674418
3619,PSC,0.6337209302325582
3619,GEN,0.5885862913096696
3619,CEM,0.4577596346779215
3620,RAW,0.6726723415516253
3620,MAH,0.6012658227848101
3620,PSC,0.6139240506329113
3620,GEN,0.5976109823497949
3620,CEM,0.44909141351088916
3621,RAW,0.6436226051963958
3621,MAH,0.5403726708074534
3621,PSC,0.6024844720496894
3621,GEN,0.540613414223121
3621,CEM,0.371113184079602
3622,RAW,0.667220376522702
3622,MAH,0.5555555555555556
3622,PSC,0.625
3622,GEN,0.5860673665791776
3622,CEM,0.4089330024813896
3623,RAW,0.6245948043646988
3623,MAH,0.5714285714285714
3623,PSC,0.673469387755102
3623,GEN,0.6323696145124716
3623,CEM,0.3560611943775724
3624,RAW,0.6462223907479382
3624,MAH,0.5182481751824818
3624,PSC,0.6496350364963503
3624,GEN,0.5491221148155455
3624,CEM,0.3873852295409182
3625,RAW,0.6526754026754027
3625,MAH,0.5472972972972974
3625,PSC,0.6351351351351352
3625,GEN,0.5641402271837055
3625,CEM,0.3790123456790124
3626,RAW,0.6542086599477417
3626,MAH,0.524822695035461
3626,PSC,0.6453900709219857
3626,GEN,0.5368006304176517
3626,CEM,0.3909301555776233
3627,RAW,0.6171136157533359
3627,MAH,0.536144578313253
3627,PSC,0.6024096385542169
3627,GEN,0.553705732018985
3627,CEM,0.36407967032967037
3628,RAW,0.6433815350389321
3628,MAH,0.5096774193548387
3628,PSC,0.6064516129032258
3628,GEN,0.5574100046750818
3628,CEM,0.3643219947668154
3629,RAW,0.6375000000000001
3629,MAH,0.55
3629,PSC,0.6062500000000001
3629,GEN,0.5866666666666667
3629,CEM,0.3990799309948246
3630,RAW,0.6238418079096045
3630,MAH,0.5133333333333334
3630,PSC,0.56
3630,GEN,0.527639902676399
3630,CEM,0.37601078167115903
3631,RAW,0.6698712134953746
3631,MAH,0.5570469798657718
3631,PSC,0.6442953020134228
3631,GEN,0.6187024608501118
3631,CEM,0.41959183673469386
3632,RAW,0.6171384744108214
3632,MAH,0.47887323943661975
3632,PSC,0.5774647887323944
3632,GEN,0.48387426005307205
3632,CEM,0.3517904777301754
3633,RAW,0.660875784422296
3633,MAH,0.5694444444444444
3633,PSC,0.6319444444444444
3633,GEN,0.5931372549019608
3633,CEM,0.41777499608824914
3634,RAW,0.6602893961384527
3634,MAH,0.5849056603773586
3634,PSC,0.6477987421383649
3634,GEN,0.5859538784067085
3634,CEM,0.4131999696900811
3635,RAW,0.6509229098805647
3635,MAH,0.5579710144927537
3635,PSC,0.6521739130434783
3635,GEN,0.5852842809364549
3635,CEM,0.3661749209694415
3636,RAW,0.6701427771556551
3636,MAH,0.5886524822695035
3636,PSC,0.6312056737588653
3636,GEN,0.5985123681024045
3636,CEM,0.3628920891694615
3637,RAW,0.6892471563524195
3637,MAH,0.6165413533834586
3637,PSC,0.6842105263157894
3637,GEN,0.6011567379988433
3637,CEM,0.4088050314465409
3638,RAW,0.6224598930481283
3638,MAH,0.5470588235294117
3638,PSC,0.611764705882353
3638,GEN,0.5686009538950716
3638,CEM,0.3445505861919236
3639,RAW,0.6466306910937784
3639,MAH,0.5436241610738255
3639,PSC,0.6375838926174496
3639,GEN,0.5521749937857321
3639,CEM,0.37868140544808526
3640,RAW,0.6034112275047006
3640,MAH,0.477124183006536
3640,PSC,0.5620915032679739
3640,GEN,0.49961149961149964
3640,CEM,0.33368099012654706
3641,RAW,0.6248869168138543
3641,MAH,0.562874251497006
3641,PSC,0.6467065868263474
3641,GEN,0.5769946593299887
3641,CEM,0.3273578811369509
3642,RAW,0.6222586222586223
3642,MAH,0.5540540540540541
3642,PSC,0.6216216216216217
3642,GEN,0.5687919463087249
3642,CEM,0.3643434497483605
3643,RAW,0.6417571871046547
3643,MAH,0.5617283950617283
3643,PSC,0.6234567901234568
3643,GEN,0.5886897650338511
3643,CEM,0.42388675487267036
3644,RAW,0.6173296901773723
3644,MAH,0.5244755244755245
3644,PSC,0.6153846153846154
3644,GEN,0.551905840638235
3644,CEM,0.3379552288673571
3645,RAW,0.6690866510538641
3645,MAH,0.5571428571428572
3645,PSC,0.6
3645,GEN,0.6186131386861313
3645,CEM,0.4308625229394399
3646,RAW,0.6501792114695341
3646,MAH,0.5555555555555556
3646,PSC,0.6592592592592593
3646,GEN,0.5494708994708994
3646,CEM,0.2847821278478213
3647,RAW,0.666052416052416
3647,MAH,0.5675675675675675
3647,PSC,0.6216216216216217
3647,GEN,0.592267764453195
3647,CEM,0.3935944269815648
3648,RAW,0.6454620424245201
3648,MAH,0.48630136986301364
3648,PSC,0.6095890410958904
3648,GEN,0.5164383561643835
3648,CEM,0.4286930608769689
3649,RAW,0.650326500997642
3649,MAH,0.6174496644295302
3649,PSC,0.7046979865771812
3649,GEN,0.628941142388103
3649,CEM,0.38199964670552905
3650,RAW,0.6563229746721753
3650,MAH,0.5263157894736842
3650,PSC,0.6052631578947368
3650,GEN,0.5381310418904404
3650,CEM,0.417627316503721
3651,RAW,0.6527168012085163
3651,MAH,0.572463768115942
3651,PSC,0.6376811594202899
3651,GEN,0.5964281638708205
3651,CEM,0.39695087521174477
3652,RAW,0.6976580796252927
3652,MAH,0.5571428571428572
3652,PSC,0.6
3652,GEN,0.5770676691729323
3652,CEM,0.455026455026455
3653,RAW,0.655804214108101
3653,MAH,0.5864197530864197
3653,PSC,0.6358024691358024
3653,GEN,0.5887445887445888
3653,CEM,0.41602999434069043
3654,RAW,0.6278724159346997
3654,MAH,0.5384615384615384
3654,PSC,0.6089743589743589
3654,GEN,0.5493717099677364
3654,CEM,0.3701754385964912
3655,RAW,0.6728024915167573
3655,MAH,0.5704225352112676
3655,PSC,0.6126760563380281
3655,GEN,0.5902642130153182
3655,CEM,0.3410947712418301
3656,RAW,0.6373383790602334
3656,MAH,0.4966887417218543
3656,PSC,0.5894039735099338
3656,GEN,0.546266896489159
3656,CEM,0.39120403749098775
3657,RAW,0.6422220226333752
3657,MAH,0.5394736842105263
3657,PSC,0.6184210526315789
3657,GEN,0.5529970760233918
3657,CEM,0.42257274560645347
3658,RAW,0.6419673042189599
3658,MAH,0.5244755244755245
3658,PSC,0.6083916083916084
3658,GEN,0.5540994438632234
3658,CEM,0.3939393939393939
3659,RAW,0.6219732721739514
3659,MAH,0.5316455696202531
3659,PSC,0.5759493670886076
3659,GEN,0.5484504583151462
3659,CEM,0.3592460099064392
3660,RAW,0.6134054624620663
3660,MAH,0.4905660377358491
3660,PSC,0.5786163522012578
3660,GEN,0.5268220495745468
3660,CEM,0.34413793103448276
3661,RAW,0.6631598040994015
3661,MAH,0.5234899328859061
3661,PSC,0.6241610738255033
3661,GEN,0.5659120504858259
3661,CEM,0.44218674407353653
3662,RAW,0.6833355323921362
3662,MAH,0.5911949685534592
3662,PSC,0.6415094339622642
3662,GEN,0.6050580210824696
3662,CEM,0.4624773604220805
3663,RAW,0.6314767706520285
3663,MAH,0.525974025974026
3663,PSC,0.5974025974025975
3663,GEN,0.5453630876166088
3663,CEM,0.364576802507837
3664,RAW,0.6238524311458687
3664,MAH,0.5375722543352601
3664,PSC,0.5838150289017341
3664,GEN,0.5836170718188296
3664,CEM,0.3312676056338028
3665,RAW,0.656584436785779
3665,MAH,0.5570469798657718
3665,PSC,0.6040268456375839
3665,GEN,0.5665140672918796
3665,CEM,0.386898587728397
3666,RAW,0.6429589325042104
3666,MAH,0.5481927710843374
3666,PSC,0.608433734939759
3666,GEN,0.5740562248995984
3666,CEM,0.41785337552742613
3667,RAW,0.6539023551658931
3667,MAH,0.5892857142857143
3667,PSC,0.625
3667,GEN,0.5901360544217686
3667,CEM,0.3834846852393412
3668,RAW,0.6460073962470894
3668,MAH,0.5306122448979591
3668,PSC,0.5986394557823129
3668,GEN,0.5523230568823274
3668,CEM,0.38983903420523136
3669,RAW,0.6335810332625619
3669,MAH,0.5159235668789809
3669,PSC,0.6114649681528662
3669,GEN,0.5427020723064502
3669,CEM,0.39408675354989303
3670,RAW,0.65434037692747
3670,MAH,0.5073529411764706
3670,PSC,0.5808823529411764
3670,GEN,0.5540540540540541
3670,CEM,0.43297115024353694
3671,RAW,0.6419441485666652
3671,MAH,0.5314685314685315
3671,PSC,0.6433566433566433
3671,GEN,0.5515548281505728
3671,CEM,0.4101256467110126
3672,RAW,0.6228544397891607
3672,MAH,0.5298013245033113
3672,PSC,0.609271523178808
3672,GEN,0.5567079012037153
3672,CEM,0.3660070562969781
3673,RAW,0.660875784422296
3673,MAH,0.5555555555555556
3673,PSC,0.6875
3673,GEN,0.6337197159565581
3673,CEM,0.43518955482145666
3674,RAW,0.6560672032370146
3674,MAH,0.5786163522012578
3674,PSC,0.6226415094339623
3674,GEN,0.6180715804714719
3674,CEM,0.3908496732026144
3675,RAW,0.6213512554343004
3675,MAH,0.5512820512820512
3675,PSC,0.6089743589743589
3675,GEN,0.5762860328077719
3675,CEM,0.3766149404547095
3676,RAW,0.6172413793103448
3676,MAH,0.4896551724137931
3676,PSC,0.593103448275862
3676,GEN,0.5823275862068966
3676,CEM,0.33055555555555555
3677,RAW,0.6207907637329912
3677,MAH,0.5068493150684932
3677,PSC,0.62328767123287665
3677,GEN,0.5465082862343137
3677,CEM,0.3385970239902824
3678,RAW,0.6436497860535102
3678,MAH,0.5683453237410072
3678,PSC,0.6402877697841727
3678,GEN,0.5642124598193785
3678,CEM,0.4289670658682635
3679,RAW,0.6058907979437781
3679,MAH,0.4965034965034965
3679,PSC,0.5944055944055944
3679,GEN,0.5500327011118378
3679,CEM,0.35813953488372097
3680,RAW,0.7062639171265369
3680,MAH,0.5606060606060607
3680,PSC,0.6136363636363636
3680,GEN,0.5751433251433251
3680,CEM,0.41467834491090305
3681,RAW,0.6188816064705062
3681,MAH,0.5422535211267606
3681,PSC,0.6056338028169014
3681,GEN,0.5447925649132892
3681,CEM,0.3575949367088608
3682,RAW,0.6444999312777752
3682,MAH,0.5753424657534246
3682,PSC,0.6438356164383561
3682,GEN,0.6070488977592307
3682,CEM,0.4001434720229555
3683,RAW,0.6732949392345365
3683,MAH,0.5503355704697986
3683,PSC,0.5906040268456376
3683,GEN,0.5734873315644348
3683,CEM,0.4230943738656987
3684,RAW,0.64464702712412425
3684,MAH,0.5263157894736842
3684,PSC,0.5657894736842105
3684,GEN,0.5567772170151406
3684,CEM,0.3967008797653959
3685,RAW,0.6635491710788994
3685,MAH,0.5975609756097561
3685,PSC,0.6402439024390244
3685,GEN,0.606404458084316
3685,CEM,0.43086220789685736
3686,RAW,0.6757709644307582
3686,MAH,0.577922077922078
3686,PSC,0.6363636363636364
3686,GEN,0.5997402597402598
3686,CEM,0.39662921348314606
3687,RAW,0.6063561571125266
3687,MAH,0.5414012738853503
3687,PSC,0.6178343949044587
3687,GEN,0.5529744806627535
3687,CEM,0.3259294642146326
3688,RAW,0.6370370370370371
3688,MAH,0.4962962962962963
3688,PSC,0.562962962962963
3688,GEN,0.5195767195767196
3688,CEM,0.3639672429481347
3689,RAW,0.6056308033052219
3689,MAH,0.5581395348837209
3689,PSC,0.5930232558139534
3689,GEN,0.5833843329253365
3689,CEM,0.34393329093350294
3690,RAW,0.6574560049397963
3690,MAH,0.5569620253164557
3690,PSC,0.6582278481012658
3690,GEN,0.6245014739032425
3690,CEM,0.4041883168005038
3691,RAW,0.6312149020682098
3691,MAH,0.5510204081632653
3691,PSC,0.6122448979591837
3691,GEN,0.5711490075482247
3691,CEM,0.3449074074074074
3692,RAW,0.6259563073784427
3692,MAH,0.5491329479768786
3692,PSC,0.5780346820809248
3692,GEN,0.5679888379509667
3692,CEM,0.3339031339031339
3693,RAW,0.6444010598242923
3693,MAH,0.5140845070422535
3693,PSC,0.619718309859155
3693,GEN,0.5366886634492268
3693,CEM,0.39166911981159847
3694,RAW,0.6648026315789474
3694,MAH,0.5437500000000001
3694,PSC,0.65625
3694,GEN,0.605072463768116
3694,CEM,0.38850574712643676
3695,RAW,0.6259598066167409
3695,MAH,0.5328467153284672
3695,PSC,0.6131386861313869
3695,GEN,0.5603322426378051
3695,CEM,0.3578305519897304
3696,RAW,0.6575579306628345
3696,MAH,0.5
3696,PSC,0.5921052631578947
3696,GEN,0.5205342902711324
3696,CEM,0.4160419790104947
3697,RAW,0.6194252873563219
3697,MAH,0.5172413793103449
3697,PSC,0.5862068965517241
3697,GEN,0.5462068965517242
3697,CEM,0.403968253968254
3698,RAW,0.5840677966101695
3698,MAH,0.48000000000000004
3698,PSC,0.5933333333333334
3698,GEN,0.5473118279569893
3698,CEM,0.33418803418803417
3699,RAW,0.5893796481044803
3699,MAH,0.5033557046979865
3699,PSC,0.5637583892617449
3699,GEN,0.5274637937124691
3699,CEM,0.2893409019236834
3700,RAW,0.6155654042438893
3700,MAH,0.5032679738562091
3700,PSC,0.5751633986928105
3700,GEN,0.5288957688338493
3700,CEM,0.36894212129603987
3701,RAW,0.6553440168013513
3701,MAH,0.5918367346938775
3701,PSC,0.6190476190476191
3701,GEN,0.5981023988542785
3701,CEM,0.35492359932088285
3702,RAW,0.6750834626416514
3702,MAH,0.5539568345323741
3702,PSC,0.6690647482014389
3702,GEN,0.5765830084024384
3702,CEM,0.4426614481409002
3703,RAW,0.6578923806965709
3703,MAH,0.5686274509803921
3703,PSC,0.6535947712418301
3703,GEN,0.5928104575163399
3703,CEM,0.4110077519379845
3704,RAW,0.6439530685920577
3704,MAH,0.5297619047619048
3704,PSC,0.6309523809523809
3704,GEN,0.5497104247104247
3704,CEM,0.36921296296296297
3705,RAW,0.6757521800666575
3705,MAH,0.5918367346938775
3705,PSC,0.6802721088435374
3705,GEN,0.6099614671043243
3705,CEM,0.4491341991341991
3706,RAW,0.6317262064643209
3706,MAH,0.5294117647058824
3706,PSC,0.6405228758169935
3706,GEN,0.5522127426034027
3706,CEM,0.31621277273451187
3707,RAW,0.6800638807559223
3707,MAH,0.6025641025641025
3707,PSC,0.6282051282051282
3707,GEN,0.6176923076923077
3707,CEM,0.4363425029058504
3708,RAW,0.674212731450196
3708,MAH,0.5496688741721855
3708,PSC,0.6821192052980133
3708,GEN,0.6041316595828803
3708,CEM,0.4705067848241484
3709,RAW,0.6483754009203737
3709,MAH,0.5352112676056338
3709,PSC,0.619718309859155
3709,GEN,0.5755441741357235
3709,CEM,0.3776154401154401
3710,RAW,0.6545536986656303
3710,MAH,0.5903614457831325
3710,PSC,0.6265060240963856
3710,GEN,0.5867726224045117
3710,CEM,0.38669590643274854
3711,RAW,0.6696969696969697
3711,MAH,0.6060606060606061
3711,PSC,0.6424242424242425
3711,GEN,0.62
3711,CEM,0.4227941176470588
3712,RAW,0.6065889715218574
3712,MAH,0.5234899328859061
3712,PSC,0.5771812080536912
3712,GEN,0.5215585920525325
3712,CEM,0.30098684210526316
3713,RAW,0.6205345151759334
3713,MAH,0.5228758169934641
3713,PSC,0.607843137254902
3713,GEN,0.5661985514926692
3713,CEM,0.3430168477405133
3714,RAW,0.6532110501182666
3714,MAH,0.5714285714285715
3714,PSC,0.6363636363636364
3714,GEN,0.581928709588284
3714,CEM,0.4378698224852071
3715,RAW,0.6253216218614143
3715,MAH,0.5128205128205128
3715,PSC,0.6153846153846154
3715,GEN,0.5172989111345275
3715,CEM,0.37414965986394555
3716,RAW,0.5922058422058423
3716,MAH,0.4864864864864865
3716,PSC,0.6081081081081081
3716,GEN,0.49324324324324326
3716,CEM,0.33407048081038665
3717,RAW,0.6215696156136894
3717,MAH,0.5342465753424657
3717,PSC,0.6438356164383561
3717,GEN,0.5494828068213586
3717,CEM,0.3024948024948025
3718,RAW,0.6439377085650723
3718,MAH,0.5935483870967742
3718,PSC,0.6129032258064516
3718,GEN,0.5982795698924731
3718,CEM,0.4047302291204731
3719,RAW,0.6443092090913056
3719,MAH,0.5802469135802468
3719,PSC,0.6234567901234568
3719,GEN,0.5910493827160493
3719,CEM,0.34970578620464204
3720,RAW,0.657347670250896
3720,MAH,0.5555555555555556
3720,PSC,0.6296296296296297
3720,GEN,0.6055979643765903
3720,CEM,0.33088235294117646
3721,RAW,0.6298701298701299
3721,MAH,0.5333333333333333
3721,PSC,0.5636363636363636
3721,GEN,0.5408681408681408
3721,CEM,0.3942138364779874
3722,RAW,0.6867383512544804
3722,MAH,0.5777777777777778
3722,PSC,0.6222222222222222
3722,GEN,0.6273381294964029
3722,CEM,0.4683233624789078
3723,RAW,0.6085235519197784
3723,MAH,0.5220125786163522
3723,PSC,0.559748427672956
3723,GEN,0.5299050437785177
3723,CEM,0.32421052631578945
3724,RAW,0.6318338019368948
3724,MAH,0.5324675324675325
3724,PSC,0.5454545454545455
3724,GEN,0.554411106135244
3724,CEM,0.3951840385276918
3725,RAW,0.6390220517737296
3725,MAH,0.564625850340136
3725,PSC,0.6258503401360545
3725,GEN,0.5977011494252873
3725,CEM,0.3404558404558405
3726,RAW,0.6593993325917686
3726,MAH,0.5935483870967742
3726,PSC,0.6580645161290323
3726,GEN,0.600045756119881
3726,CEM,0.40236875800256083
3727,RAW,0.6461233961233961
3727,MAH,0.5540540540540541
3727,PSC,0.6418918918918919
3727,GEN,0.5518173345759553
3727,CEM,0.3843537414965986
3728,RAW,0.663205151460185
3728,MAH,0.5637583892617449
3728,PSC,0.6241610738255033
3728,GEN,0.5872955855941016
3728,CEM,0.4006815968841285
3729,RAW,0.6880085280424661
3729,MAH,0.6134969325153374
3729,PSC,0.6748466257668712
3729,GEN,0.6018493820574375
3729,CEM,0.4434564707784334
3730,RAW,0.6160842821620206
3730,MAH,0.5555555555555556
3730,PSC,0.654320987654321
3730,GEN,0.6008526512123634
3730,CEM,0.35598913664951404
3731,RAW,0.6619338287331918
3731,MAH,0.5796178343949044
3731,PSC,0.6815286624203822
3731,GEN,0.6346648669169443
3731,CEM,0.4124040920716113
3732,RAW,0.6088816088816089
3732,MAH,0.5
3732,PSC,0.5878378378378378
3732,GEN,0.52190277525848
3732,CEM,0.3720732226479353
3733,RAW,0.6581007785845507
3733,MAH,0.5652173913043478
3733,PSC,0.6583850931677018
3733,GEN,0.5833803877282138
3733,CEM,0.39851912793089267
3734,RAW,0.6333089217248956
3734,MAH,0.562874251497006
3734,PSC,0.62874251497006
3734,GEN,0.5661696740746694
3734,CEM,0.35555555555555557
3735,RAW,0.6604010025062657
3735,MAH,0.5864661654135338
3735,PSC,0.6541353383458646
3735,GEN,0.596277928864715
3735,CEM,0.3694548241831944
3736,RAW,0.6332353490108249
3736,MAH,0.5106382978723404
3736,PSC,0.624113475177305
3736,GEN,0.5137720600362856
3736,CEM,0.4054540420819491
3737,RAW,0.6063394683026585
3737,MAH,0.5276073619631902
3737,PSC,0.5705521472392638
3737,GEN,0.5207531203723291
3737,CEM,0.3670664141945438
3738,RAW,0.5884125462265443
3738,MAH,0.4693877551020408
3738,PSC,0.5578231292517006
3738,GEN,0.5036266162093976
3738,CEM,0.30303030303030304
3739,RAW,0.6453929282396436
3739,MAH,0.5328467153284672
3739,PSC,0.6131386861313869
3739,GEN,0.5835884153520131
3739,CEM,0.3012691377921031
3740,RAW,0.6478427779958993
3740,MAH,0.5555555555555556
3740,PSC,0.6049382716049383
3740,GEN,0.55119825708061
3740,CEM,0.36884649583703827
3741,RAW,0.6529711529711529
3741,MAH,0.5405405405405406
3741,PSC,0.6148648648648649
3741,GEN,0.5525731210662718
3741,CEM,0.3821895424836601
3742,RAW,0.7082054336372382
3742,MAH,0.6301369863013698
3742,PSC,0.684931506849315
3742,GEN,0.6513698630136986
3742,CEM,0.47368421052631576
3743,RAW,0.634527671980063
3743,MAH,0.5035971223021583
3743,PSC,0.5827338129496403
3743,GEN,0.521508310592905
3743,CEM,0.3873452129266083
3744,RAW,0.6007417888688792
3744,MAH,0.5029585798816568
3744,PSC,0.5562130177514792
3744,GEN,0.5065483234714004
3744,CEM,0.3032020610967979
3745,RAW,0.6380591971888093
3745,MAH,0.5231788079470199
3745,PSC,0.609271523178808
3745,GEN,0.5523082829446204
3745,CEM,0.3865578865578866
3746,RAW,0.6262310354005856
3746,MAH,0.5256410256410257
3746,PSC,0.6217948717948718
3746,GEN,0.5572944297082228
3746,CEM,0.3459694336230147
3747,RAW,0.6390220517737296
3747,MAH,0.5442176870748299
3747,PSC,0.6190476190476191
3747,GEN,0.5383486728024544
3747,CEM,0.3296005972377753
3748,RAW,0.5905450500556173
3748,MAH,0.535483870967742
3748,PSC,0.6387096774193548
3748,GEN,0.5411560943927257
3748,CEM,0.33882978723404256
3749,RAW,0.6460768314735589
3749,MAH,0.5506329113924051
3749,PSC,0.6645569620253164
3749,GEN,0.5903422409751524
3749,CEM,0.3599389116630496
3750,RAW,0.6271894904458599
3750,MAH,0.535031847133758
3750,PSC,0.605095541401274
3750,GEN,0.5447376402790415
3750,CEM,0.3179794520547945
3751,RAW,0.6398670058463873
3751,MAH,0.551948051948052
3751,PSC,0.6363636363636364
3751,GEN,0.5658899923605806
3751,CEM,0.3680872653475393
3752,RAW,0.5953281423804226
3752,MAH,0.49032258064516127
3752,PSC,0.5806451612903226
3752,GEN,0.5161747883779455
3752,CEM,0.30753516146774573
3753,RAW,0.6319980904435379
3753,MAH,0.5182926829268293
3753,PSC,0.5731707317073171
3753,GEN,0.5718157181571816
3753,CEM,0.3779029342233347
3754,RAW,0.653860456468182
3754,MAH,0.5915492957746479
3754,PSC,0.6338028169014085
3754,GEN,0.6009031286958392
3754,CEM,0.39281385281385284
3755,RAW,0.6124503492672236
3755,MAH,0.48299319727891155
3755,PSC,0.5782312925170068
3755,GEN,0.5629132771989915
3755,CEM,0.3354179377669311
3756,RAW,0.6674665258914431
3756,MAH,0.5298507462686567
3756,PSC,0.5895522388059702
3756,GEN,0.5367142390238588
3756,CEM,0.45462864114686596
3757,RAW,0.6213086009597637
3757,MAH,0.5138888888888888
3757,PSC,0.5902777777777778
3757,GEN,0.5902777777777778
3757,CEM,0.3587768440709617
3758,RAW,0.6605119686515035
3758,MAH,0.5930232558139534
3758,PSC,0.6104651162790697
3758,GEN,0.5886046511627907
3758,CEM,0.43192219679633864
3759,RAW,0.5984723548303099
3759,MAH,0.5060975609756098
3759,PSC,0.5914634146341464
3759,GEN,0.5253028040484486
3759,CEM,0.3161590774689533
3760,RAW,0.6218614142489575
3760,MAH,0.5576923076923077
3760,PSC,0.641025641025641
3760,GEN,0.5824534942182001
3760,CEM,0.38333333333333336
3761,RAW,0.6722340519918375
3761,MAH,0.5961538461538461
3761,PSC,0.6217948717948718
