sim,method,common_units_share
168,PSC(C),0.689922480620155
168,MAH(C),0.7857142857142857
168,GEN(C),0.8564356435643564
169,CEM(T),0.9548387096774194
169,CEM(C),0.9818181818181818
169,PSC(C),0.6917293233082706
169,MAH(C),0.8195876288659794
169,GEN(C),0.7135922330097088
170,CEM(T),0.9612903225806452
170,CEM(C),0.9859154929577465
170,PSC(C),0.6857142857142857
170,MAH(C),0.803030303030303
170,GEN(C),0.795
171,CEM(T),0.967948717948718
171,CEM(C),0.9906976744186047
171,PSC(C),0.6908396946564885
171,MAH(C),0.8402061855670103
171,GEN(C),0.824468085106383
172,CEM(T),0.9673202614379085
172,CEM(C),0.9907407407407407
172,PSC(C),0.6940298507462687
172,MAH(C),0.8638743455497382
172,GEN(C),0.8781725888324873
173,CEM(T),0.9570552147239264
173,CEM(C),0.9813953488372092
173,PSC(C),0.6888888888888889
173,MAH(C),0.7959183673469388
173,GEN(C),0.7989949748743719
174,CEM(T),0.937888198757764
174,CEM(C),0.9767441860465116
174,PSC(C),0.7420634920634921
174,MAH(C),0.8341968911917098
174,GEN(C),0.8578680203045685
175,CEM(T),0.9433962264150944
175,CEM(C),0.9723502304147466
175,PSC(C),0.691699604743083
175,MAH(C),0.7958115183246073
175,GEN(C),0.6802030456852792
176,CEM(T),0.949685534591195
176,CEM(C),0.9678899082568807
176,PSC(C),0.7272727272727273
176,MAH(C),0.8118811881188119
176,GEN(C),0.7794871794871795
177,CEM(T),0.9745222929936306
177,CEM(C),0.9812206572769953
177,PSC(C),0.7003610108303249
177,MAH(C),0.8267326732673267
177,GEN(C),0.8028169014084507
178,CEM(T),0.9607843137254902
178,CEM(C),0.9805825242718447
178,PSC(C),0.6830188679245283
178,MAH(C),0.8040201005025126
178,GEN(C),0.8934010152284264
179,CEM(T),0.9683544303797469
179,CEM(C),0.9906103286384976
179,PSC(C),0.6785714285714286
179,MAH(C),0.8272251308900523
179,GEN(C),0.7661691542288557
180,CEM(T),0.9545454545454546
180,CEM(C),0.9765258215962441
180,PSC(C),0.7142857142857143
180,MAH(C),0.8009950248756219
180,GEN(C),0.8309178743961353
181,CEM(T),0.9539473684210527
181,CEM(C),0.9857142857142858
181,PSC(C),0.6811023622047244
181,MAH(C),0.7912621359223301
181,GEN(C),0.7067307692307693
182,CEM(T),0.9308176100628931
182,CEM(C),0.9678899082568807
182,PSC(C),0.7397769516728625
182,MAH(C),0.8505154639175257
182,GEN(C),0.7897435897435897
183,CEM(T),0.9483870967741935
183,CEM(C),0.9802955665024631
183,PSC(C),0.7318840579710145
183,MAH(C),0.7941176470588235
183,GEN(C),0.7373737373737373
184,CEM(T),0.9433962264150944
184,CEM(C),0.9723502304147466
184,PSC(C),0.6720647773279352
184,MAH(C),0.7948717948717948
184,GEN(C),0.6564102564102564
185,CEM(T),0.9375
185,CEM(C),0.9808612440191388
185,PSC(C),0.7142857142857143
185,MAH(C),0.79
185,GEN(C),0.764102564102564
186,CEM(T),0.9423076923076923
186,CEM(C),0.976303317535545
186,PSC(C),0.6546762589928058
186,MAH(C),0.8118279569892473
186,GEN(C),0.7990196078431373
187,CEM(T),0.961038961038961
187,CEM(C),0.9724770642201835
187,PSC(C),0.7
187,MAH(C),0.7788944723618091
187,GEN(C),0.725
188,CEM(T),0.9230769230769231
188,CEM(C),0.9558823529411765
188,PSC(C),0.6666666666666666
188,MAH(C),0.8052631578947368
188,GEN(C),0.6633663366336634
189,CEM(T),0.9493670886075949
189,CEM(C),0.9722222222222222
189,PSC(C),0.6977611940298507
189,MAH(C),0.826530612244898
189,GEN(C),0.8121827411167513
190,CEM(T),0.9545454545454546
190,CEM(C),0.9674418604651163
190,PSC(C),0.7411764705882353
190,MAH(C),0.8385416666666666
190,GEN(C),0.7819905213270142
191,CEM(T),0.9671052631578947
191,CEM(C),0.9858490566037735
191,PSC(C),0.7251908396946565
191,MAH(C),0.82
191,GEN(C),0.765
192,CEM(T),0.9602649006622517
192,CEM(C),0.990521327014218
192,PSC(C),0.700374531835206
192,MAH(C),0.7951219512195122
192,GEN(C),0.665
193,CEM(T),0.974025974025974
193,CEM(C),0.9903381642512077
193,PSC(C),0.7323420074349443
193,MAH(C),0.8186274509803921
193,GEN(C),0.9257425742574258
194,CEM(T),0.9738562091503268
194,CEM(C),0.9904306220095693
194,PSC(C),0.6886446886446886
194,MAH(C),0.841025641025641
194,GEN(C),0.7156398104265402
195,CEM(T),0.9612903225806452
195,CEM(C),0.9813084112149533
195,PSC(C),0.6928838951310862
195,MAH(C),0.8080808080808081
195,GEN(C),0.8682926829268293
196,CEM(T),0.937888198757764
196,CEM(C),0.9684684684684685
196,PSC(C),0.7413127413127413
196,MAH(C),0.8298969072164949
196,GEN(C),0.7538461538461538
197,CEM(T),0.9548387096774194
197,CEM(C),0.9808612440191388
197,PSC(C),0.7431906614785992
197,MAH(C),0.8131313131313131
197,GEN(C),0.8736842105263158
198,CEM(T),0.9617834394904459
198,CEM(C),0.9727272727272728
198,PSC(C),0.7
198,MAH(C),0.815
198,GEN(C),0.7715736040609137
199,CEM(T),0.9536423841059603
199,CEM(C),0.9812206572769953
199,PSC(C),0.704119850187266
199,MAH(C),0.8350515463917526
199,GEN(C),0.7142857142857143
200,CEM(T),0.9683544303797469
200,CEM(C),0.9768518518518519
200,PSC(C),0.6792452830188679
200,MAH(C),0.8229166666666666
200,GEN(C),0.7980295566502463
201,CEM(T),0.9539473684210527
201,CEM(C),0.9801980198019802
201,PSC(C),0.706959706959707
201,MAH(C),0.8367346938775511
201,GEN(C),0.8210526315789474
202,CEM(T),0.9620253164556962
202,CEM(C),0.9768518518518519
202,PSC(C),0.6945454545454546
202,MAH(C),0.8121827411167513
202,GEN(C),0.8805970149253731
203,CEM(T),0.9668874172185431
203,CEM(C),0.9851485148514851
203,PSC(C),0.7322834645669292
203,MAH(C),0.8181818181818182
203,GEN(C),0.8113207547169812
204,CEM(T),0.9354838709677419
204,CEM(C),0.9806763285024155
204,PSC(C),0.6811594202898551
204,MAH(C),0.8090452261306532
204,GEN(C),0.775
205,CEM(T),0.9673202614379085
205,CEM(C),0.9724770642201835
205,PSC(C),0.6842105263157895
205,MAH(C),0.8020304568527918
205,GEN(C),0.7853403141361257
206,CEM(T),0.9865771812080537
206,CEM(C),0.9950738916256158
206,PSC(C),0.6628787878787878
206,MAH(C),0.7908163265306123
206,GEN(C),0.8020304568527918
207,CEM(T),0.9551282051282052
207,CEM(C),0.9807692307692307
207,PSC(C),0.7052238805970149
207,MAH(C),0.7738693467336684
207,GEN(C),0.7525773195876289
208,CEM(T),0.9671052631578947
208,CEM(C),0.9768518518518519
208,PSC(C),0.7427536231884058
208,MAH(C),0.8112244897959183
208,GEN(C),0.8140703517587939
209,CEM(T),0.9671052631578947
209,CEM(C),0.9711538461538461
209,PSC(C),0.7015503875968992
209,MAH(C),0.7872340425531915
209,GEN(C),0.8306878306878307
210,CEM(T),0.9548387096774194
210,CEM(C),0.9950980392156863
210,PSC(C),0.7338403041825095
210,MAH(C),0.8061224489795918
210,GEN(C),0.8461538461538461
211,CEM(T),0.9556962025316456
211,CEM(C),0.9766355140186916
211,PSC(C),0.7098039215686275
211,MAH(C),0.7846153846153846
211,GEN(C),0.85
212,CEM(T),0.9419354838709677
212,CEM(C),0.9808612440191388
212,PSC(C),0.7035714285714286
212,MAH(C),0.8333333333333334
212,GEN(C),0.8241206030150754
213,CEM(T),0.9551282051282052
213,CEM(C),0.9770642201834863
213,PSC(C),0.7137096774193549
213,MAH(C),0.826530612244898
213,GEN(C),0.8333333333333334
214,CEM(T),0.954248366013072
214,CEM(C),0.9764150943396226
214,PSC(C),0.7153284671532847
214,MAH(C),0.8
214,GEN(C),0.7589743589743589
215,CEM(T),0.9556962025316456
215,CEM(C),0.9765258215962441
215,PSC(C),0.7357142857142858
215,MAH(C),0.865979381443299
215,GEN(C),0.7447916666666666
216,CEM(T),0.94375
216,CEM(C),0.9760765550239234
216,PSC(C),0.6962962962962963
216,MAH(C),0.85
216,GEN(C),0.7910447761194029
217,CEM(T),0.9556962025316456
217,CEM(C),0.9722222222222222
217,PSC(C),0.7191011235955056
217,MAH(C),0.803030303030303
217,GEN(C),0.845771144278607
218,CEM(T),0.9285714285714286
218,CEM(C),0.9723502304147466
218,PSC(C),0.7137681159420289
218,MAH(C),0.7878787878787878
218,GEN(C),0.8223350253807107
219,CEM(T),0.9681528662420382
219,CEM(C),0.9768518518518519
219,PSC(C),0.7408759124087592
219,MAH(C),0.798941798941799
219,GEN(C),0.7979274611398963
220,CEM(T),0.9671052631578947
220,CEM(C),0.981042654028436
220,PSC(C),0.6798561151079137
220,MAH(C),0.8272251308900523
220,GEN(C),0.8439024390243902
221,CEM(T),0.9551282051282052
221,CEM(C),0.976303317535545
221,PSC(C),0.7108433734939759
221,MAH(C),0.8031088082901554
221,GEN(C),0.7889447236180904
222,CEM(T),0.9605263157894737
222,CEM(C),0.9752475247524752
222,PSC(C),0.7391304347826086
222,MAH(C),0.7959183673469388
222,GEN(C),0.882051282051282
223,CEM(T),0.9617834394904459
223,CEM(C),0.985781990521327
223,PSC(C),0.7058823529411765
223,MAH(C),0.8112244897959183
223,GEN(C),0.8040201005025126
224,CEM(T),0.9490445859872612
224,CEM(C),0.9720930232558139
224,PSC(C),0.6727272727272727
224,MAH(C),0.8061224489795918
224,GEN(C),0.7912621359223301
225,CEM(T),0.9477124183006536
225,CEM(C),0.9764150943396226
225,PSC(C),0.6958174904942965
225,MAH(C),0.7878787878787878
225,GEN(C),0.7777777777777778
226,CEM(T),0.9681528662420382
226,CEM(C),0.9953051643192489
226,PSC(C),0.717391304347826
226,MAH(C),0.8247422680412371
226,GEN(C),0.8894472361809045
227,CEM(T),0.95625
227,CEM(C),0.9726027397260274
227,PSC(C),0.6859205776173285
227,MAH(C),0.8214285714285714
227,GEN(C),0.8324873096446701
228,CEM(T),0.9294871794871795
228,CEM(C),0.958139534883721
228,PSC(C),0.6666666666666666
228,MAH(C),0.8072916666666666
228,GEN(C),0.7309644670050761
229,CEM(T),0.9483870967741935
229,CEM(C),0.9764150943396226
229,PSC(C),0.717391304347826
229,MAH(C),0.817258883248731
229,GEN(C),0.8316326530612245
230,CEM(T),0.9285714285714286
230,CEM(C),0.9761904761904762
230,PSC(C),0.6837944664031621
230,MAH(C),0.8102564102564103
230,GEN(C),0.795
231,CEM(T),0.9490445859872612
231,CEM(C),0.9766355140186916
231,PSC(C),0.7328519855595668
231,MAH(C),0.7711442786069652
231,GEN(C),0.815
232,CEM(T),0.949685534591195
232,CEM(C),0.981651376146789
232,PSC(C),0.6602316602316602
232,MAH(C),0.775
232,GEN(C),0.84
233,CEM(T),0.9536423841059603
233,CEM(C),0.9772727272727273
233,PSC(C),0.6763636363636364
233,MAH(C),0.8159203980099502
233,GEN(C),0.8090452261306532
234,CEM(T),0.9423076923076923
234,CEM(C),0.9727272727272728
234,PSC(C),0.6931818181818182
234,MAH(C),0.8028846153846154
234,GEN(C),0.7688442211055276
235,CEM(T),0.9367088607594937
235,CEM(C),0.976303317535545
235,PSC(C),0.7195571955719557
235,MAH(C),0.7969543147208121
235,GEN(C),0.8507462686567164
236,CEM(T),0.9536423841059603
236,CEM(C),0.9806763285024155
236,PSC(C),0.7027027027027027
236,MAH(C),0.8102564102564103
236,GEN(C),0.7435897435897436
237,CEM(T),0.94
237,CEM(C),0.9804878048780488
237,PSC(C),0.7362204724409449
237,MAH(C),0.8333333333333334
237,GEN(C),0.7727272727272727
238,CEM(T),0.9316770186335404
238,CEM(C),0.9712918660287081
238,PSC(C),0.6900369003690037
238,MAH(C),0.8709677419354839
238,GEN(C),0.8131313131313131
239,CEM(T),0.9671052631578947
239,CEM(C),0.9808612440191388
239,PSC(C),0.75
239,MAH(C),0.8181818181818182
239,GEN(C),0.7523809523809524
240,CEM(T),0.937888198757764
240,CEM(C),0.9771689497716894
240,PSC(C),0.7285714285714285
240,MAH(C),0.8186528497409327
240,GEN(C),0.8177083333333334
241,CEM(T),0.9423076923076923
241,CEM(C),0.9765258215962441
241,PSC(C),0.6795366795366795
241,MAH(C),0.8042328042328042
241,GEN(C),0.9387755102040817
242,CEM(T),0.937888198757764
242,CEM(C),0.9671361502347418
242,PSC(C),0.6541353383458647
242,MAH(C),0.7881773399014779
242,GEN(C),0.6780487804878049
243,CEM(T),0.9354838709677419
243,CEM(C),0.9624413145539906
243,PSC(C),0.7245283018867924
243,MAH(C),0.8102564102564103
243,GEN(C),0.8512820512820513
244,CEM(T),0.9426751592356688
244,CEM(C),0.9804878048780488
244,PSC(C),0.6818181818181818
244,MAH(C),0.841025641025641
244,GEN(C),0.8883248730964467
245,CEM(T),0.9493670886075949
245,CEM(C),0.9722222222222222
245,PSC(C),0.68
245,MAH(C),0.7910447761194029
245,GEN(C),0.9346733668341709
246,CEM(T),0.9565217391304348
246,CEM(C),0.9817351598173516
246,PSC(C),0.7032967032967034
246,MAH(C),0.7948717948717948
246,GEN(C),0.7908163265306123
247,CEM(T),0.9533333333333334
247,CEM(C),0.985781990521327
247,PSC(C),0.6917293233082706
247,MAH(C),0.8247422680412371
247,GEN(C),0.7727272727272727
248,CEM(T),0.9536423841059603
248,CEM(C),0.9812206572769953
248,PSC(C),0.7338403041825095
248,MAH(C),0.8181818181818182
248,GEN(C),0.8434343434343434
249,CEM(T),0.9671052631578947
249,CEM(C),0.9905660377358491
249,PSC(C),0.6639004149377593
249,MAH(C),0.8051282051282052
249,GEN(C),0.7889447236180904
250,CEM(T),0.950920245398773
250,CEM(C),0.9768518518518519
250,PSC(C),0.6875
250,MAH(C),0.8
250,GEN(C),0.7707317073170732
251,CEM(T),0.9375
251,CEM(C),0.9722222222222222
251,PSC(C),0.7075098814229249
251,MAH(C),0.8186528497409327
251,GEN(C),0.6881188118811881
252,CEM(T),0.9605263157894737
252,CEM(C),0.9856459330143541
252,PSC(C),0.7321428571428571
252,MAH(C),0.7989690721649485
252,GEN(C),0.7067307692307693
253,CEM(T),0.937888198757764
253,CEM(C),0.9666666666666667
253,PSC(C),0.7165354330708661
253,MAH(C),0.8306878306878307
253,GEN(C),0.7684729064039408
254,CEM(T),0.9727891156462585
254,CEM(C),0.9801980198019802
254,PSC(C),0.6846473029045643
254,MAH(C),0.8256410256410256
254,GEN(C),0.7931034482758621
255,CEM(T),0.949685534591195
255,CEM(C),0.9769585253456221
255,PSC(C),0.6642066420664207
255,MAH(C),0.8223350253807107
255,GEN(C),0.7878787878787878
256,CEM(T),0.9556962025316456
256,CEM(C),0.9766355140186916
256,PSC(C),0.677536231884058
256,MAH(C),0.8118279569892473
256,GEN(C),0.8706467661691543
257,CEM(T),0.9806451612903225
257,CEM(C),0.9903846153846154
257,PSC(C),0.6859205776173285
257,MAH(C),0.8121827411167513
257,GEN(C),0.8676470588235294
258,CEM(T),0.98
258,CEM(C),0.9906542056074766
258,PSC(C),0.7
258,MAH(C),0.8385416666666666
258,GEN(C),0.79
259,CEM(T),0.9503105590062112
259,CEM(C),0.9675925925925926
259,PSC(C),0.7214285714285714
259,MAH(C),0.8159203980099502
259,GEN(C),0.7989949748743719
260,CEM(T),0.9363057324840764
260,CEM(C),0.9712918660287081
260,PSC(C),0.6666666666666666
260,MAH(C),0.7970297029702971
260,GEN(C),0.7680412371134021
261,CEM(T),0.9433962264150944
261,CEM(C),0.9726027397260274
261,PSC(C),0.6946564885496184
261,MAH(C),0.775
261,GEN(C),0.7696335078534031
262,CEM(T),0.974025974025974
262,CEM(C),0.985781990521327
262,PSC(C),0.7282608695652174
262,MAH(C),0.803030303030303
262,GEN(C),0.9035532994923858
263,CEM(T),0.9738562091503268
263,CEM(C),0.9903381642512077
263,PSC(C),0.6920152091254753
263,MAH(C),0.8291457286432161
263,GEN(C),0.8415841584158416
264,CEM(T),0.9487179487179487
264,CEM(C),0.971830985915493
264,PSC(C),0.7052238805970149
264,MAH(C),0.7810945273631841
264,GEN(C),0.8418367346938775
265,CEM(T),0.9612903225806452
265,CEM(C),0.96698113207547165
265,PSC(C),0.7154471544715447
265,MAH(C),0.8214285714285714
265,GEN(C),0.7429906542056075
266,CEM(T),0.9605263157894737
266,CEM(C),0.9852941176470589
266,PSC(C),0.7290076335877863
266,MAH(C),0.8019323671497585
266,GEN(C),0.8383838383838383
267,CEM(T),0.9545454545454546
267,CEM(C),0.985781990521327
267,PSC(C),0.7035714285714286
267,MAH(C),0.78
267,GEN(C),0.7272727272727273
268,CEM(T),0.9673202614379085
268,CEM(C),0.9765258215962441
268,PSC(C),0.7127272727272728
268,MAH(C),0.8316831683168316
268,GEN(C),0.8
269,CEM(T),0.9551282051282052
269,CEM(C),0.9767441860465116
269,PSC(C),0.7192307692307692
269,MAH(C),0.7821782178217822
269,GEN(C),0.8140703517587939
270,CEM(T),0.9685534591194969
270,CEM(C),0.9858490566037735
270,PSC(C),0.7164750957854407
270,MAH(C),0.8
270,GEN(C),0.6581632653061225
271,CEM(T),0.95
271,CEM(C),0.9675925925925926
271,PSC(C),0.732824427480916
271,MAH(C),0.8181818181818182
271,GEN(C),0.941747572815534
272,CEM(T),0.9554140127388535
272,CEM(C),0.981651376146789
272,PSC(C),0.7035714285714286
272,MAH(C),0.7908163265306123
272,GEN(C),0.8883248730964467
273,CEM(T),0.9477124183006536
273,CEM(C),0.9764150943396226
273,PSC(C),0.7364620938628159
273,MAH(C),0.8195876288659794
273,GEN(C),0.8743718592964824
274,CEM(T),0.9673202614379085
274,CEM(C),0.9859154929577465
274,PSC(C),0.671875
274,MAH(C),0.8186528497409327
274,GEN(C),0.7857142857142857
275,CEM(T),0.9487179487179487
275,CEM(C),0.9858490566037735
275,PSC(C),0.6961538461538461
275,MAH(C),0.7948717948717948
275,GEN(C),0.8669950738916257
276,CEM(T),0.9556962025316456
276,CEM(C),0.9812206572769953
276,PSC(C),0.7060931899641577
276,MAH(C),0.8140703517587939
276,GEN(C),0.7703349282296651
277,CEM(T),0.948051948051948
277,CEM(C),0.9771689497716894
277,PSC(C),0.722007722007722
277,MAH(C),0.815
277,GEN(C),0.8855721393034826
278,CEM(T),0.930379746835443
278,CEM(C),0.9624413145539906
278,PSC(C),0.7153846153846154
278,MAH(C),0.7969543147208121
278,GEN(C),0.8472906403940886
279,CEM(T),0.9671052631578947
279,CEM(C),0.9813084112149533
279,PSC(C),0.7191011235955056
279,MAH(C),0.78
279,GEN(C),0.7272727272727273
280,CEM(T),0.9430379746835443
280,CEM(C),0.981042654028436
280,PSC(C),0.7386363636363636
280,MAH(C),0.7969543147208121
280,GEN(C),0.7932692307692307
281,CEM(T),0.9805194805194806
281,CEM(C),0.9953488372093023
281,PSC(C),0.6958174904942965
281,MAH(C),0.8072916666666666
281,GEN(C),0.7323232323232324
282,CEM(T),0.9487179487179487
282,CEM(C),0.9727272727272728
282,PSC(C),0.6714285714285714
282,MAH(C),0.8140703517587939
282,GEN(C),0.8241206030150754
283,CEM(T),0.9602649006622517
283,CEM(C),0.9753694581280788
283,PSC(C),0.6750902527075813
283,MAH(C),0.7989690721649485
283,GEN(C),0.7783505154639175
284,CEM(T),0.9736842105263158
284,CEM(C),0.985781990521327
284,PSC(C),0.6727941176470589
284,MAH(C),0.8469387755102041
284,GEN(C),0.785
285,CEM(T),0.934640522875817
285,CEM(C),0.9674418604651163
285,PSC(C),0.712
285,MAH(C),0.755
285,GEN(C),0.8944723618090452
286,CEM(T),0.95
286,CEM(C),0.9859154929577465
286,PSC(C),0.720754716981132
286,MAH(C),0.8578947368421053
286,GEN(C),0.826530612244898
287,CEM(T),0.9545454545454546
287,CEM(C),0.9764150943396226
287,PSC(C),0.7346153846153847
287,MAH(C),0.8146341463414634
287,GEN(C),0.6887755102040817
288,CEM(T),0.9615384615384616
288,CEM(C),0.970873786407767
288,PSC(C),0.7279411764705882
288,MAH(C),0.7842105263157895
288,GEN(C),0.7653061224489796
289,CEM(T),0.9483870967741935
289,CEM(C),0.9723502304147466
289,PSC(C),0.7428571428571429
289,MAH(C),0.815
289,GEN(C),0.8375634517766497
290,CEM(T),0.9612903225806452
290,CEM(C),0.9813953488372092
290,PSC(C),0.7076923076923077
290,MAH(C),0.8217821782178217
290,GEN(C),0.7846153846153846
291,CEM(T),0.9430379746835443
291,CEM(C),0.9764150943396226
291,PSC(C),0.7072243346007605
291,MAH(C),0.7817258883248731
291,GEN(C),0.8275862068965517
292,CEM(T),0.95
292,CEM(C),0.9631336405529954
292,PSC(C),0.6928571428571428
292,MAH(C),0.8385416666666666
292,GEN(C),0.8186528497409327
293,CEM(T),0.948051948051948
293,CEM(C),0.9760765550239234
293,PSC(C),0.7106227106227107
293,MAH(C),0.7970297029702971
293,GEN(C),0.8144329896907216
294,CEM(T),0.9426751592356688
294,CEM(C),0.9715639810426541
294,PSC(C),0.6821705426356589
294,MAH(C),0.8359788359788359
294,GEN(C),0.7704081632653061
295,CEM(T),0.9567901234567902
295,CEM(C),0.9774774774774775
295,PSC(C),0.6896551724137931
295,MAH(C),0.8333333333333334
295,GEN(C),0.7424242424242424
296,CEM(T),0.9411764705882353
296,CEM(C),0.9711538461538461
296,PSC(C),0.7372262773722628
296,MAH(C),0.8210526315789474
296,GEN(C),0.8186528497409327
297,CEM(T),0.9415584415584416
297,CEM(C),0.9722222222222222
297,PSC(C),0.6920152091254753
297,MAH(C),0.8059701492537313
297,GEN(C),0.82
298,CEM(T),0.9607843137254902
298,CEM(C),0.9760765550239234
298,PSC(C),0.6828358208955224
298,MAH(C),0.8402061855670103
298,GEN(C),0.7711442786069652
299,CEM(T),0.9612903225806452
299,CEM(C),0.9855769230769231
299,PSC(C),0.718978102189781
299,MAH(C),0.8040201005025126
299,GEN(C),0.7115384615384616
300,CEM(T),0.9483870967741935
300,CEM(C),0.9804878048780488
300,PSC(C),0.6865079365079365
300,MAH(C),0.7938144329896907
300,GEN(C),0.8781725888324873
301,CEM(T),0.949685534591195
301,CEM(C),0.9764150943396226
301,PSC(C),0.7389705882352942
301,MAH(C),0.8431372549019608
301,GEN(C),0.8469387755102041
302,CEM(T),0.9548387096774194
302,CEM(C),0.9802955665024631
302,PSC(C),0.6814814814814815
302,MAH(C),0.8092783505154639
302,GEN(C),0.7931034482758621
303,CEM(T),0.9415584415584416
303,CEM(C),0.9807692307692307
303,PSC(C),0.669260700389105
303,MAH(C),0.8125
303,GEN(C),0.7970297029702971
304,CEM(T),0.9803921568627451
304,CEM(C),0.9807692307692307
304,PSC(C),0.7211895910780669
304,MAH(C),0.8072916666666666
304,GEN(C),0.8168316831683168
305,CEM(T),0.9473684210526315
305,CEM(C),0.9609756097560975
305,PSC(C),0.7122302158273381
305,MAH(C),0.81
305,GEN(C),0.8527918781725888
306,CEM(T),0.9869281045751634
306,CEM(C),0.9905660377358491
306,PSC(C),0.66
306,MAH(C),0.8125
306,GEN(C),0.8168316831683168
307,CEM(T),0.9363057324840764
307,CEM(C),0.9683257918552036
307,PSC(C),0.7050359712230215
307,MAH(C),0.7794117647058824
307,GEN(C),0.8877551020408163
308,CEM(T),0.9745222929936306
308,CEM(C),0.9904761904761905
308,PSC(C),0.708029197080292
308,MAH(C),0.785
308,GEN(C),0.8497409326424871
309,CEM(T),0.9625
309,CEM(C),0.9772727272727273
309,PSC(C),0.6496062992125984
309,MAH(C),0.7910447761194029
309,GEN(C),0.88
310,CEM(T),0.9554140127388535
310,CEM(C),0.9757281553398058
310,PSC(C),0.7071428571428572
310,MAH(C),0.8159203980099502
310,GEN(C),0.841025641025641
311,CEM(T),0.9503105590062112
311,CEM(C),0.9726027397260274
311,PSC(C),0.6850393700787402
311,MAH(C),0.7806122448979592
311,GEN(C),0.7727272727272727
312,CEM(T),0.9675324675324676
312,CEM(C),0.9814814814814815
312,PSC(C),0.7185185185185186
312,MAH(C),0.7658536585365854
312,GEN(C),0.8434343434343434
313,CEM(T),0.9490445859872612
313,CEM(C),0.9723502304147466
313,PSC(C),0.6853932584269663
313,MAH(C),0.8109452736318408
313,GEN(C),0.6782178217821783
