sim,method,att
3438,PSC,172.64188658137664
3438,GEN,1727.6087476113034
3438,CEM,1203.5211698045155
3438,CEM.W,925.3796499665111
3439,RAW,658.0841230781125
3439,MAH,1737.8591288027355
3439,PSC,2581.741246052969
3439,GEN,1594.3031999600878
3439,CEM,1546.3029715362304
3439,CEM.W,954.1633494439145
3440,RAW,1283.965104997721
3440,MAH,1699.1187463982778
3440,PSC,499.85939697671165
3440,GEN,1380.7960550770524
3440,CEM,1204.920527086272
3440,CEM.W,791.093838379896
3441,RAW,2004.013309539686
3441,MAH,1411.4656291981337
3441,PSC,-399.53982335772344
3441,GEN,386.6602067714621
3441,CEM,1076.906086867773
3441,CEM.W,1035.6434515080837
3442,RAW,-436.01038976406744
3442,MAH,1495.7834749703716
3442,PSC,68.0206015494432
3442,GEN,-303.31324717259696
3442,CEM,1125.5113235169556
3442,CEM.W,1046.1374959053753
3443,RAW,11.558901191321638
3443,MAH,2306.8219957229367
3443,PSC,2143.1684848774335
3443,GEN,586.2314430708115
3443,CEM,1033.4151866936522
3443,CEM.W,957.4382066697506
3444,RAW,2266.402350314269
3444,MAH,2554.936876692369
3444,PSC,1724.3432377928602
3444,GEN,1354.9014891634235
3444,CEM,1060.0211171135354
3444,CEM.W,1062.9958369373667
3445,RAW,-84.44067963626094
3445,MAH,1258.0615564402851
3445,PSC,363.0338977716183
3445,GEN,963.5200782356587
3445,CEM,1373.3921912761825
3445,CEM.W,1212.2717014815848
3446,RAW,-276.5305208753507
3446,MAH,1248.4379430007484
3446,PSC,1262.2170108370938
3446,GEN,918.1584981312509
3446,CEM,1094.0406376720186
3446,CEM.W,871.9743955860201
3447,RAW,1429.610997438329
3447,MAH,2505.34551047675
3447,PSC,1879.7408872681863
3447,GEN,875.8899308579834
3447,CEM,1087.81136105033
3447,CEM.W,898.6159944962723
3448,RAW,1124.046414417855
3448,MAH,980.0219893187441
3448,PSC,2854.2822233435677
3448,GEN,1480.2360962260889
3448,CEM,1193.05418451667
3448,CEM.W,1059.8401882935873
3449,RAW,585.4408909383965
3449,MAH,1407.5126808358355
3449,PSC,2500.7482061202904
3449,GEN,1528.478940913794
3449,CEM,1358.804422251515
3449,CEM.W,1008.5027412318288
3450,RAW,1695.8701924657262
3450,MAH,2658.146045581187
3450,PSC,2279.6623376490707
3450,GEN,1565.1511294292509
3450,CEM,946.95246741806
3450,CEM.W,979.2224674970112
3451,RAW,-1172.1559316624753
3451,MAH,1652.366581197257
3451,PSC,1271.3823028767733
3451,GEN,1266.1200620465538
3451,CEM,1139.4595590853792
3451,CEM.W,981.7472104004357
3452,RAW,526.1468165477936
3452,MAH,2492.8216452255288
3452,PSC,1868.7227487312075
3452,GEN,1328.9496709040864
3452,CEM,1236.1912722761865
3452,CEM.W,1103.6746218387311
3453,RAW,2962.5010709525704
3453,MAH,3609.2594543460627
3453,PSC,2926.3574867302214
3453,GEN,2173.2309761192014
3453,CEM,1066.2625572839866
3453,CEM.W,995.196499151704
3454,RAW,2465.0533894354376
3454,MAH,2054.0908476939003
3454,PSC,1256.3861590460028
3454,GEN,899.4481756058576
3454,CEM,1082.9487801544153
3454,CEM.W,1016.0328181907109
3455,RAW,411.7521838999619
3455,MAH,1908.4182327458689
3455,PSC,329.6454727041155
3455,GEN,933.7903580065423
3455,CEM,1093.3153041797696
3455,CEM.W,996.1986282341757
3456,RAW,-121.5870394866406
3456,MAH,1410.8739492877817
3456,PSC,1085.3940086458715
3456,GEN,1197.507390140908
3456,CEM,1152.6682831353978
3456,CEM.W,901.1866378976389
3457,RAW,1979.8296981159338
3457,MAH,1832.4958577846292
3457,PSC,613.4113798969738
3457,GEN,1097.3843141860034
3457,CEM,1173.572243911887
3457,CEM.W,1012.2774094126771
3458,RAW,2113.6503013788306
3458,MAH,1508.4544042291727
3458,PSC,-280.1537621377274
3458,GEN,1674.5146564743436
3458,CEM,1165.6350594714024
3458,CEM.W,940.7758798701018
3459,RAW,164.51601004009808
3459,MAH,1775.821669815267
3459,PSC,1482.1706979935307
3459,GEN,940.3518279231556
3459,CEM,965.2883660321975
3459,CEM.W,899.3438313749054
3460,RAW,-1964.4744780794035
3460,MAH,472.45552720867227
3460,PSC,-377.32270829919526
3460,GEN,787.7032791503341
3460,CEM,1205.3678838062017
3460,CEM.W,873.2577806631808
3461,RAW,2909.1018524750016
3461,MAH,3910.9196192731783
3461,PSC,1966.3114517934064
3461,GEN,2356.537042610159
3461,CEM,1213.2224541746964
3461,CEM.W,1079.2953946686446
3462,RAW,1884.465755132419
3462,MAH,1617.6232736320462
3462,PSC,2457.05757449222
3462,GEN,682.458599128242
3462,CEM,1151.4221505175192
3462,CEM.W,945.3389739450932
3463,RAW,1663.4257113936965
3463,MAH,2321.9355015135625
3463,PSC,2149.907641152886
3463,GEN,1311.3858737203614
3463,CEM,1161.587546982002
3463,CEM.W,1036.3365234420064
3464,RAW,2492.1822300847616
3464,MAH,2687.71008928658
3464,PSC,2666.294522855903
3464,GEN,1729.0690259372448
3464,CEM,1318.099677514132
3464,CEM.W,1133.3953083610754
3465,RAW,227.64510494833758
3465,MAH,917.3817113397599
3465,PSC,-1013.4702587282682
3465,GEN,797.6432725559271
3465,CEM,1159.2112566228345
3465,CEM.W,1006.8582975065738
3466,RAW,-569.3665498191576
3466,MAH,1294.9593585490356
3466,PSC,1180.4031789473433
3466,GEN,1084.2299988132647
3466,CEM,911.7019882630757
3466,CEM.W,878.4822211084992
3467,RAW,1364.557316218269
3467,MAH,2292.646568194211
3467,PSC,1437.55073322525
3467,GEN,1382.8812682687258
3467,CEM,1110.1680382793488
3467,CEM.W,756.3473305593463
3468,RAW,-783.9106933195044
3468,MAH,1109.421355533052
3468,PSC,-125.34517723907447
3468,GEN,1248.855207850734
3468,CEM,1079.2812112298382
3468,CEM.W,1019.2340807180996
3469,RAW,299.199634971842
3469,MAH,2452.753983744391
3469,PSC,825.4855077347047
3469,GEN,1400.274994843185
3469,CEM,1180.703951163212
3469,CEM.W,1074.1746139850966
3470,RAW,-115.76895825150405
3470,MAH,1143.2469089798788
3470,PSC,1811.7613585245708
3470,GEN,692.4294973935328
3470,CEM,1286.4323228895878
3470,CEM.W,1067.4589512082657
3471,RAW,2723.1001524658823
3471,MAH,3052.407312870686
3471,PSC,2443.115365260529
3471,GEN,2522.5302293624786
3471,CEM,1422.597248321954
3471,CEM.W,1248.8360944806175
3472,RAW,1140.0532937104545
3472,MAH,2001.3141171379348
3472,PSC,3055.3679804254457
3472,GEN,1359.9537343114025
3472,CEM,1032.670798039808
3472,CEM.W,973.8180546458129
3473,RAW,475.5675332496139
3473,MAH,1591.0466997158928
3473,PSC,895.7545293841258
3473,GEN,1191.2554412114669
3473,CEM,1227.410498036995
3473,CEM.W,1165.5703867330144
3474,RAW,-381.24271310505446
3474,MAH,473.07861391459664
3474,PSC,634.5138854361485
3474,GEN,737.4220897923163
3474,CEM,1191.1246976240325
3474,CEM.W,1060.6133974770758
3475,RAW,808.2162431295255
3475,MAH,1671.327526724951
3475,PSC,192.1672930706627
3475,GEN,449.03149170088466
3475,CEM,1005.0943163258676
3475,CEM.W,946.7386457793208
3476,RAW,2013.9333623066514
3476,MAH,1589.9300042306468
3476,PSC,2316.793918369589
3476,GEN,406.0880384204883
3476,CEM,1155.6383327375943
3476,CEM.W,969.9053635926118
3477,RAW,1429.765738347669
3477,MAH,2010.772024861314
3477,PSC,2752.9644289372673
3477,GEN,1474.5116434356205
3477,CEM,1019.4018286880823
3477,CEM.W,1031.0316625532816
3478,RAW,3143.086903993294
3478,MAH,2795.288204410939
3478,PSC,2640.676951846386
3478,GEN,2199.6335604111378
3478,CEM,1065.0419498615377
3478,CEM.W,852.873363995108
3479,RAW,121.74569887276357
3479,MAH,2262.1016942537
3479,PSC,-364.98762645185616
3479,GEN,1273.1006336638818
3479,CEM,1153.1320763154322
3479,CEM.W,993.400282355431
3480,RAW,435.5482289698284
3480,MAH,2067.464907168567
3480,PSC,1933.9983695263613
3480,GEN,57.913131531527704
3480,CEM,1088.034895730754
3480,CEM.W,1049.8386026088936
3481,RAW,-1827.826032879323
3481,MAH,414.5544009625737
3481,PSC,1050.792043808416
3481,GEN,684.7471118001338
3481,CEM,1079.7486400009902
3481,CEM.W,1034.1174497779493
3482,RAW,262.0634523550316
3482,MAH,1686.993326310414
3482,PSC,705.006391806296
3482,GEN,1065.7082665632854
3482,CEM,953.4315551295924
3482,CEM.W,867.8751230744756
3483,RAW,1612.11490940352
3483,MAH,1813.828423453162
3483,PSC,523.4011018000192
3483,GEN,462.68205327940774
3483,CEM,1030.5678593567527
3483,CEM.W,1020.8517835424659
3484,RAW,-625.9584058628388
3484,MAH,1732.0997036171093
3484,PSC,750.3257832071049
3484,GEN,1135.3715872477062
3484,CEM,1005.7049115913395
3484,CEM.W,858.3486222073122
3485,RAW,566.9898748448613
3485,MAH,2110.151438257682
3485,PSC,1233.4978512052576
3485,GEN,1589.3640730801726
3485,CEM,973.2602853985009
3485,CEM.W,854.8176379447472
3486,RAW,-1015.7383379390685
3486,MAH,1396.305922087162
3486,PSC,1679.321157183847
3486,GEN,1048.8551879510433
3486,CEM,846.5256283054503
3486,CEM.W,837.8852295900244
3487,RAW,1354.3165050704965
3487,MAH,1147.7294834889944
3487,PSC,710.3872428249069
3487,GEN,584.5961499386904
3487,CEM,1267.7639796380668
3487,CEM.W,1014.7027934826897
3488,RAW,3376.9427045128714
3488,MAH,2375.6746566672855
3488,PSC,778.834676338307
3488,GEN,947.9440774133373
3488,CEM,1132.4952185424074
3488,CEM.W,991.1912114575463
3489,RAW,390.82061988481473
3489,MAH,1271.770307427886
3489,PSC,2152.739913778998
3489,GEN,359.01041042445837
3489,CEM,1337.1562065451224
3489,CEM.W,1112.6415622540308
3490,RAW,-127.53923601503993
3490,MAH,2350.172726508619
3490,PSC,1365.169668609774
3490,GEN,1552.4748023243096
3490,CEM,1165.6162620778418
3490,CEM.W,841.4178786252932
3491,RAW,1803.7744506376011
3491,MAH,3224.574678639044
3491,PSC,1308.1162561125866
3491,GEN,1197.2545281072526
3491,CEM,1263.1930028954816
3491,CEM.W,1144.9359920221564
3492,RAW,-1618.4078032172956
3492,MAH,1100.7632776078744
3492,PSC,-256.6782491326967
3492,GEN,660.7852781230591
3492,CEM,1017.2872625071552
3492,CEM.W,904.2433705948997
3493,RAW,918.2671480588588
3493,MAH,2362.9644718778436
3493,PSC,457.8382010546338
3493,GEN,1072.4647833146257
3493,CEM,823.9769229743179
3493,CEM.W,909.4750538651949
3494,RAW,3560.3518097393353
3494,MAH,3295.63659394979
3494,PSC,3735.9431815785156
3494,GEN,1920.7941262361535
3494,CEM,1256.9442608458635
3494,CEM.W,1144.4952154124458
3495,RAW,1242.5981613734348
3495,MAH,2151.032407052552
3495,PSC,1639.8770144415348
3495,GEN,1686.4724277472756
3495,CEM,1068.6120447260828
3495,CEM.W,1107.765994139072
3496,RAW,501.5118583480589
3496,MAH,1353.419397726073
3496,PSC,940.8951963948575
3496,GEN,1731.6425929848483
3496,CEM,1031.726096818989
3496,CEM.W,898.7442716539712
3497,RAW,1528.498877131431
3497,MAH,1285.0748179695747
3497,PSC,289.7945366696649
3497,GEN,1701.7872302093228
3497,CEM,1107.3960404291167
3497,CEM.W,1030.127229356678
3498,RAW,95.1467257777058
3498,MAH,1706.6656987723422
3498,PSC,1609.8323866926735
3498,GEN,812.6511636078137
3498,CEM,1363.3637110689424
3498,CEM.W,1165.730652145376
3499,RAW,-3070.3977189298103
3499,MAH,968.6900562856686
3499,PSC,735.4917527747812
3499,GEN,986.3652236382776
3499,CEM,1029.5166661804617
3499,CEM.W,908.1233652688978
3500,RAW,-537.7762284485771
3500,MAH,793.8992665151427
3500,PSC,1945.758989254246
3500,GEN,1282.8460721934425
3500,CEM,1121.3141547240477
3500,CEM.W,896.8038560441087
3501,RAW,-1805.8062963145312
3501,MAH,1626.5146787860563
3501,PSC,1075.1644077965434
3501,GEN,1141.1833890672262
3501,CEM,946.4227288390892
3501,CEM.W,843.8599234352062
3502,RAW,255.36006442131747
3502,MAH,1469.867744450883
3502,PSC,480.2075459497846
3502,GEN,462.6929445895431
3502,CEM,1267.8700007366028
3502,CEM.W,860.2312953568797
3503,RAW,174.60778273169944
3503,MAH,1192.2059164737866
3503,PSC,1443.3217146046254
3503,GEN,1352.1052139472488
3503,CEM,1045.874045128723
3503,CEM.W,942.7176544601655
3504,RAW,-1629.3540332689163
3504,MAH,1156.183266936097
3504,PSC,948.4854553255855
3504,GEN,844.1502880382336
3504,CEM,903.2525250121045
3504,CEM.W,828.5958065211976
3505,RAW,741.3711836237453
3505,MAH,2175.8264649934927
3505,PSC,529.4801320264223
3505,GEN,1328.3839430356422
3505,CEM,1212.1235887012215
3505,CEM.W,1155.0573410508682
3506,RAW,-159.5534085017389
3506,MAH,1423.729813477129
3506,PSC,1830.3653338560885
3506,GEN,1069.8376838697607
3506,CEM,1347.4965335246147
3506,CEM.W,1222.117680083083
3507,RAW,578.3590917596275
3507,MAH,2834.4675335308366
3507,PSC,1755.5049911131055
3507,GEN,1438.968283319454
3507,CEM,1018.079035153313
3507,CEM.W,1014.9990746175483
3508,RAW,1197.9788545864012
3508,MAH,2251.1350638252184
3508,PSC,722.2975501320961
3508,GEN,1146.8367146899757
3508,CEM,959.4737554953804
3508,CEM.W,912.8547794098884
3509,RAW,-1190.3407718720719
3509,MAH,855.9503998642217
3509,PSC,1033.6361720367145
3509,GEN,532.0521319276872
3509,CEM,974.7176094300899
3509,CEM.W,1019.3380948556712
3510,RAW,-200.65273220009203
3510,MAH,2095.109304846314
3510,PSC,2536.9006098539644
3510,GEN,904.5354049626555
3510,CEM,1291.9088870979065
3510,CEM.W,1118.4840362670416
3511,RAW,1098.6727891431556
3511,MAH,1666.9678362282484
3511,PSC,131.08139246266364
3511,GEN,608.1115068652443
3511,CEM,1045.9391324989606
3511,CEM.W,905.4471837666194
3512,RAW,2795.685490822426
3512,MAH,2490.690436910102
3512,PSC,1462.3949831641266
3512,GEN,1539.9030285694948
3512,CEM,1185.8213281143385
3512,CEM.W,964.5674686968711
3513,RAW,457.8928573094754
3513,MAH,1857.3954478103924
3513,PSC,1834.535149211672
3513,GEN,700.1604438676737
3513,CEM,1429.6171987453
3513,CEM.W,1076.637464283549
3514,RAW,206.70448794435197
3514,MAH,1460.9730435773226
3514,PSC,1415.2404869976099
3514,GEN,710.7523362770384
3514,CEM,1382.3991334196235
3514,CEM.W,1137.6221198699914
3515,RAW,-2738.210113626516
3515,MAH,907.0747354596683
3515,PSC,945.5297011450539
3515,GEN,1082.05988641643
3515,CEM,1028.0436132474522
3515,CEM.W,878.7205281870924
3516,RAW,723.3068812024712
3516,MAH,1314.7051866875736
3516,PSC,2024.2536110348092
3516,GEN,1149.1982303813047
3516,CEM,1227.580153046425
3516,CEM.W,1059.2632395178084
3517,RAW,2446.5098615407023
3517,MAH,2364.3060666843376
3517,PSC,1604.091066015836
3517,GEN,1489.0078227399717
3517,CEM,987.4522601696093
3517,CEM.W,927.8735931865615
3518,RAW,-1789.5801197461324
3518,MAH,913.1273113581697
3518,PSC,529.4305797039647
3518,GEN,658.1017407471228
3518,CEM,1053.2536604604804
3518,CEM.W,714.6222702931008
3519,RAW,1857.2659676419617
3519,MAH,2159.89793864296
3519,PSC,305.64847687502333
3519,GEN,670.2404231357266
3519,CEM,1377.2523722057929
3519,CEM.W,1188.5746622256488
3520,RAW,972.1468412636777
3520,MAH,1981.6577917409277
3520,PSC,775.3583068458893
3520,GEN,817.3120467365311
3520,CEM,1276.6453998816985
3520,CEM.W,989.7043977551295
3521,RAW,-156.16553007130915
3521,MAH,1660.2552098952829
3521,PSC,1294.7195991539857
3521,GEN,546.0977849389998
3521,CEM,1188.5773000234485
3521,CEM.W,1097.6992235315952
3522,RAW,65.80668600424087
3522,MAH,1243.245489947656
3522,PSC,1954.6664100440498
3522,GEN,1359.0114595455002
3522,CEM,1039.1942948271671
3522,CEM.W,903.2308767229367
3523,RAW,2045.7658504551218
3523,MAH,2719.17357003316
3523,PSC,2487.6347564605003
3523,GEN,1614.1642816077033
3523,CEM,1004.2493865602723
3523,CEM.W,903.6282613351598
3524,RAW,995.0233942554914
3524,MAH,1598.4992218211037
3524,PSC,1368.8870254498343
3524,GEN,280.54671400419676
3524,CEM,1120.60300152861
3524,CEM.W,882.747308621956
3525,RAW,1341.2197217763505
3525,MAH,2634.7223107155596
3525,PSC,-166.11658898522364
3525,GEN,1680.1686862849724
3525,CEM,1142.5272452352299
3525,CEM.W,1017.8277202570982
3526,RAW,395.37565544721565
3526,MAH,1639.9544573270014
3526,PSC,519.0088231720829
3526,GEN,1029.0171754040114
3526,CEM,1183.2682764100864
3526,CEM.W,1078.267566233531
3527,RAW,-563.8332081007547
3527,MAH,1344.5399112353753
3527,PSC,1746.315404381964
3527,GEN,659.0743836423356
3527,CEM,1226.8937950184409
3527,CEM.W,992.1203332763089
3528,RAW,-547.0767521431726
3528,MAH,2141.226492422167
3528,PSC,1285.8046454624118
3528,GEN,374.4699729151859
3528,CEM,1344.2673178760915
3528,CEM.W,934.0911561171874
3529,RAW,-252.61447887642862
3529,MAH,757.8355630763335
3529,PSC,984.1586838614321
3529,GEN,826.7041070915195
3529,CEM,1315.975217685427
3529,CEM.W,926.0690952127821
3530,RAW,-2015.8741653180605
3530,MAH,566.3353140108588
3530,PSC,1404.4858209946901
3530,GEN,549.7447404618526
3530,CEM,1185.868389486903
3530,CEM.W,1014.8103940030853
3531,RAW,3578.8818340416437
3531,MAH,1892.5880839551264
3531,PSC,2095.0406538081697
3531,GEN,1265.8187306652162
3531,CEM,1213.5537536518286
3531,CEM.W,836.7244886135983
3532,RAW,323.09061079654384
3532,MAH,2006.6051944892242
3532,PSC,1319.1551209411627
3532,GEN,621.5764822102253
3532,CEM,1097.0246672740766
3532,CEM.W,975.4978352034308
3533,RAW,-458.9409790694117
3533,MAH,980.9276473157697
3533,PSC,-209.8511798045729
3533,GEN,582.9313600188252
3533,CEM,1138.0934676161517
3533,CEM.W,928.5842520471174
3534,RAW,2593.7744227855446
3534,MAH,1694.3637108786106
3534,PSC,1866.7266761143392
3534,GEN,1169.826462670375
3534,CEM,1211.2466011591514
3534,CEM.W,962.866331455962
3535,RAW,-715.6333882101226
3535,MAH,448.7660077167511
3535,PSC,90.41860967361663
3535,GEN,158.04797984594362
3535,CEM,1123.4406427897695
3535,CEM.W,851.7898197468533
3536,RAW,50.466639763196326
3536,MAH,862.3466499051356
3536,PSC,771.197739709899
3536,GEN,1684.642514099956
3536,CEM,1305.3631469433749
3536,CEM.W,1062.2396498791286
3537,RAW,-940.4230097755044
3537,MAH,2145.291310397537
3537,PSC,1030.9720524436675
3537,GEN,887.0771995574185
3537,CEM,1260.382679274486
3537,CEM.W,1021.2152765380351
3538,RAW,338.58015116451134
3538,MAH,931.1087295791422
3538,PSC,1357.2949361080246
3538,GEN,1118.1446939784266
3538,CEM,1177.3338248211294
3538,CEM.W,887.8293597097756
3539,RAW,2217.772273530327
3539,MAH,1820.618945091057
3539,PSC,2998.1301239715476
3539,GEN,595.2330338475923
3539,CEM,1172.533346475741
3539,CEM.W,1070.1522924805138
3540,RAW,1906.7348944297783
3540,MAH,1300.378842101285
3540,PSC,1171.4524767880303
3540,GEN,1117.538053209124
3540,CEM,1033.8633973745216
3540,CEM.W,808.0158300777373
3541,RAW,-1200.2951420064464
3541,MAH,1403.6609047266215
3541,PSC,1853.838420448983
3541,GEN,1766.2878937408989
3541,CEM,939.5701124217321
3541,CEM.W,992.7490776795073
3542,RAW,-275.78653631843736
3542,MAH,1858.2025036578793
3542,PSC,2444.7211171744266
3542,GEN,876.7816506426514
3542,CEM,1248.5655310881496
3542,CEM.W,986.6156285346456
3543,RAW,-1697.8622159215502
3543,MAH,562.4362437230075
3543,PSC,-382.5804551659867
3543,GEN,512.5085273451845
3543,CEM,1114.8403652131547
3543,CEM.W,998.0489226974626
3544,RAW,3148.5583800236363
3544,MAH,2605.105402131093
3544,PSC,1997.1669370454701
3544,GEN,2212.424402444074
3544,CEM,1306.8934518821043
3544,CEM.W,1033.506673915985
3545,RAW,1649.927576009005
3545,MAH,2041.797791699878
3545,PSC,120.6980332611638
3545,GEN,1653.0105788736632
3545,CEM,1091.6937810676231
3545,CEM.W,1064.294572603028
3546,RAW,-1620.9438966662974
3546,MAH,1656.4767466501412
3546,PSC,-128.0293526860205
3546,GEN,865.6013592413458
3546,CEM,1154.8570968808026
3546,CEM.W,993.0092776058849
3547,RAW,702.6880644177118
3547,MAH,1760.270934716803
3547,PSC,-459.470310090107
3547,GEN,1169.1606309852016
3547,CEM,1211.521341159816
3547,CEM.W,1010.0453930086993
3548,RAW,2593.9060928779645
3548,MAH,2873.0294007444154
3548,PSC,267.4806669378022
3548,GEN,1369.2146636033197
3548,CEM,1134.9009812799945
3548,CEM.W,1059.0237433697712
3549,RAW,-389.0542586623287
3549,MAH,2540.4674474310664
3549,PSC,-234.73709591459465
3549,GEN,1600.0530042593064
3549,CEM,1033.293183473211
3549,CEM.W,974.592616215939
3550,RAW,25.093344204777168
3550,MAH,1768.605233407257
3550,PSC,2642.9768799056874
3550,GEN,585.594970601912
3550,CEM,1105.4982120757852
3550,CEM.W,972.2797692112568
3551,RAW,-192.16627437452462
3551,MAH,1717.5815196447193
3551,PSC,1672.1728813072805
3551,GEN,1036.3695601013228
3551,CEM,958.0285525332816
3551,CEM.W,877.4384081087518
3552,RAW,-920.8980162173848
3552,MAH,1780.2563686788667
3552,PSC,738.7043945721889
3552,GEN,1226.9387731838294
3552,CEM,1239.8518015100906
3552,CEM.W,1012.5894374254383
3553,RAW,826.7003969490634
3553,MAH,2350.491982723979
3553,PSC,1866.3360270702933
3553,GEN,1324.415678547398
3553,CEM,1142.8361489896806
3553,CEM.W,1043.55101104128
3554,RAW,-37.31607063237698
3554,MAH,1224.0738895443264
3554,PSC,1864.1219776041848
3554,GEN,904.7168988494242
3554,CEM,1010.8997776966369
3554,CEM.W,922.7036121974024
3555,RAW,-974.8405223579894
3555,MAH,1729.4259111602037
3555,PSC,-551.1951183153105
3555,GEN,1373.5172622457105
3555,CEM,1153.8831292874136
3555,CEM.W,1116.446985876322
3556,RAW,935.2492644292188
3556,MAH,2444.5358799488276
3556,PSC,780.5184497165301
3556,GEN,1465.5682706355872
3556,CEM,1446.7394300943768
3556,CEM.W,1144.2749051062888
3557,RAW,1049.8834822793606
3557,MAH,2129.3248729274865
3557,PSC,2029.0715435864222
3557,GEN,2437.777169948736
3557,CEM,1183.4072559677513
3557,CEM.W,1098.3451197909392
3558,RAW,1752.5234171461852
3558,MAH,1889.7870709214403
3558,PSC,1437.4985659271633
3558,GEN,551.4432432636972
3558,CEM,951.5659637137542
3558,CEM.W,1046.9478948369892
3559,RAW,2594.161703117671
3559,MAH,1475.2747876820831
3559,PSC,1221.8146093294836
3559,GEN,1351.295299203143
3559,CEM,1185.3419011140022
3559,CEM.W,970.1511011594732
3560,RAW,-585.9140513526272
3560,MAH,912.9993204411649
3560,PSC,628.4043090899058
3560,GEN,579.981484555734
3560,CEM,1137.0919145547405
3560,CEM.W,1078.9200273362235
3561,RAW,1959.5279627330656
3561,MAH,2096.3049466552457
3561,PSC,834.1764260418959
3561,GEN,925.8870832891431
3561,CEM,1114.8713682014654
3561,CEM.W,1056.0483605137617
3562,RAW,-928.0415573929577
3562,MAH,1226.5201511622563
3562,PSC,866.916060686669
3562,GEN,1075.2170827830143
3562,CEM,1206.2669775323698
3562,CEM.W,1097.7865521172614
3563,RAW,2022.6573452898256
3563,MAH,2378.5812691272886
3563,PSC,1617.750849679047
3563,GEN,1230.6711226456853
3563,CEM,1324.2693599861404
3563,CEM.W,1021.145715580206
3564,RAW,1055.5335098598553
3564,MAH,1588.7695027475675
3564,PSC,635.3690594185218
3564,GEN,1021.0716002916203
3564,CEM,1238.979425413434
3564,CEM.W,938.8697773045086
3565,RAW,1350.455507235988
3565,MAH,1853.9794954992567
3565,PSC,1565.8971941560694
3565,GEN,1117.9767387083393
3565,CEM,1223.0990616338206
3565,CEM.W,1143.1901071675843
3566,RAW,-3402.864164066144
3566,MAH,1008.5956873807204
3566,PSC,1680.9591984869317
3566,GEN,817.4498480993772
3566,CEM,1087.291815477543
3566,CEM.W,954.1967152350112
3567,RAW,341.7600164833293
3567,MAH,1084.0012110891203
3567,PSC,1135.9482662251958
3567,GEN,702.8070016004398
3567,CEM,1106.0426895355768
3567,CEM.W,1085.9568024046139
3568,RAW,1019.2800028047159
3568,MAH,1588.655034115417
3568,PSC,2719.5465661889343
3568,GEN,528.0920394785277
3568,CEM,1128.9273693842865
3568,CEM.W,1059.4329994984648
3569,RAW,-2432.644841116605
3569,MAH,1358.1553035933125
3569,PSC,906.7970070179117
3569,GEN,403.23075290473304
3569,CEM,1256.7637944223843
3569,CEM.W,944.8412586900403
3570,RAW,2562.991806146194
3570,MAH,1495.7833492505051
3570,PSC,2718.0175636034182
3570,GEN,811.7964291535249
3570,CEM,1128.1323581867566
3570,CEM.W,969.0304244082134
3571,RAW,1490.4208550594221
3571,MAH,2191.552494173764
3571,PSC,1988.7562840934406
3571,GEN,775.4368491987902
3571,CEM,1158.012594826268
3571,CEM.W,1060.3324851234884
3572,RAW,166.8439011242108
3572,MAH,1754.9293395960653
3572,PSC,448.073374127689
3572,GEN,1192.5151586048707
3572,CEM,1071.8267167757817
3572,CEM.W,954.9133221687446
3573,RAW,15.746622617236426
3573,MAH,-135.21482435149846
3573,PSC,633.7960975872893
3573,GEN,1167.9626175514143
3573,CEM,1155.119775064492
3573,CEM.W,694.1716591758977
3574,RAW,3221.232373241338
3574,MAH,3181.7810605466757
3574,PSC,2232.9661283623436
3574,GEN,1659.364950914002
3574,CEM,1423.9071211621622
3574,CEM.W,1157.166102495596
3575,RAW,320.5638210459856
3575,MAH,2200.440091799585
3575,PSC,479.2889517876165
3575,GEN,1437.4988096480051
3575,CEM,1192.5860985530257
3575,CEM.W,892.716266764761
3576,RAW,93.04570640935344
3576,MAH,1442.8774870513944
3576,PSC,1285.255595677333
3576,GEN,718.14620444076
3576,CEM,1060.7486715069572
3576,CEM.W,1064.4000748951921
3577,RAW,613.5749358950261
3577,MAH,1951.2312479893221
3577,PSC,1792.5798073166034
3577,GEN,269.6119473038325
3577,CEM,1173.7014625070938
3577,CEM.W,893.1010823469735
3578,RAW,-385.4517293779545
3578,MAH,1100.458930016117
3578,PSC,9.425183792335702
3578,GEN,169.87555607332197
3578,CEM,1186.0210729910618
3578,CEM.W,986.1203017126687
3579,RAW,1775.7402469143062
3579,MAH,2591.653844001069
3579,PSC,1356.1069917777595
3579,GEN,1043.5416637191988
3579,CEM,1292.3634633244226
3579,CEM.W,1214.777837206415
3580,RAW,-1691.8077875935705
3580,MAH,1610.4334720673105
3580,PSC,622.578411902291
3580,GEN,980.2045509614152
3580,CEM,1288.5735626980465
3580,CEM.W,1088.3452601181177
3581,RAW,3328.0574662365443
3581,MAH,1969.3845696346589
3581,PSC,1550.9559727434735
3581,GEN,1669.7075972630469
3581,CEM,1464.7074457469064
3581,CEM.W,1030.66358939943
3582,RAW,-1406.8515902449717
3582,MAH,1636.6509257465145
3582,PSC,2224.9722219201276
3582,GEN,1054.4517117700855
3582,CEM,994.7385310803545
3582,CEM.W,937.6869226117755
3583,RAW,913.7697181478261
3583,MAH,1970.739194999389
3583,PSC,2149.859413324481
3583,GEN,1484.3566591753543
3583,CEM,1151.2002990118249
3583,CEM.W,1044.9139644735933
3584,RAW,-54.88102017153324
3584,MAH,1654.3189289701909
3584,PSC,-738.0341013081979
3584,GEN,-147.3438356764498
3584,CEM,976.6842412809012
3584,CEM.W,973.2252664531217
3585,RAW,875.4433902273267
3585,MAH,1236.0983481970998
