sim,method,seconds
3509,PSC,0.014999999984866008
3509,GEN,10.278000000005704
3509,CEM,0.20300000000861473
3510,MAH,0.01699999999254942
3510,PSC,0.01600000000325963
3510,GEN,20.313999999998487
3510,CEM,0.1940000000031432
3511,MAH,0.01699999999254942
3511,PSC,0.01600000000325963
3511,GEN,9.453000000008615
3511,CEM,0.1989999999932479
3512,MAH,0.020000000004074536
3512,PSC,0.014999999999417923
3512,GEN,17.970999999990454
3512,CEM,0.21900000001187436
3513,MAH,0.017999999996391125
3513,PSC,0.017000000007101335
3513,GEN,17.436999999990803
3513,CEM,0.21600000000034925
3514,MAH,0.01699999999254942
3514,PSC,0.014999999999417923
3514,GEN,22.093999999997322
3514,CEM,0.22899999999208376
3515,MAH,0.020999999993364327
3515,PSC,0.01900000000023283
3515,GEN,13.279999999998836
3515,CEM,0.26900000000023283
3516,MAH,0.017000000007101335
3516,PSC,0.015999999988707714
3516,GEN,9.806000000011409
3516,CEM,0.21400000000721775
3517,MAH,0.018999999985680915
3517,PSC,0.015999999988707714
3517,GEN,21.98300000000745
3517,CEM,0.21800000000803266
3518,MAH,0.017999999996391125
3518,PSC,0.014999999984866008
3518,GEN,20.04200000000128
3518,CEM,0.22100000000500586
3519,MAH,0.01900000000023283
3519,PSC,0.013999999995576218
3519,GEN,25.726999999998952
3519,CEM,0.20700000000942964
3520,MAH,0.01699999999254942
3520,PSC,0.015000000013969839
3520,GEN,15.720000000001164
3520,CEM,0.22000000000116415
3521,MAH,0.01900000000023283
3521,PSC,0.014999999999417923
3521,GEN,15.904000000009546
3521,CEM,0.20600000000558794
3522,MAH,0.01900000000023283
3522,PSC,0.014999999999417923
3522,GEN,14.42500000000291
3522,CEM,0.21300000000337604
3523,MAH,0.01900000000023283
3523,PSC,0.01700000002165325
3523,GEN,28.602000000013504
3523,CEM,0.21299999998882413
3524,MAH,0.017999999996391125
3524,PSC,0.015999999988707714
3524,GEN,21.843999999997322
3524,CEM,0.21600000000034925
3525,MAH,0.01900000000023283
3525,PSC,0.015999999988707714
3525,GEN,12.122000000003027
3525,CEM,0.2449999999953434
3526,MAH,0.020000000004074536
3526,PSC,0.01900000000023283
3526,GEN,12.726999999998952
3526,CEM,0.21499999999650754
3527,MAH,0.017000000007101335
3527,PSC,0.01600000000325963
3527,GEN,13.823000000003958
3527,CEM,0.20400000001245644
3528,MAH,0.017999999996391125
3528,PSC,0.013999999995576218
3528,GEN,18.987000000008265
3528,CEM,0.22000000000116415
3529,MAH,0.020000000004074536
3529,PSC,0.014999999984866008
3529,GEN,16.539999999993597
3529,CEM,0.20900000000256114
3530,MAH,0.01699999999254942
3530,PSC,0.014999999984866008
3530,GEN,11.45799999999872
3530,CEM,0.21300000000337604
3531,MAH,0.017999999996391125
3531,PSC,0.013999999995576218
3531,GEN,18.48200000000361
3531,CEM,0.21699999998963904
3532,MAH,0.017000000007101335
3532,PSC,0.01699999999254942
3532,GEN,14.72599999999511
3532,CEM,0.21500000001105946
3533,MAH,0.01800000001094304
3533,PSC,0.013999999995576218
3533,GEN,18.85099999999511
3533,CEM,0.23000000001047738
3534,MAH,0.01800000001094304
3534,PSC,0.017999999996391125
3534,GEN,13.392999999996391
3534,CEM,0.22100000000500586
3535,MAH,0.022000000011757948
3535,PSC,0.01900000000023283
3535,GEN,17.047999999995227
3535,CEM,0.27899999999499414
3536,MAH,0.017999999996391125
3536,PSC,0.015999999988707714
3536,GEN,16.661999999996624
3536,CEM,0.20999999999185093
3537,MAH,0.017999999996391125
3537,PSC,0.014999999984866008
3537,GEN,14.604999999995925
3537,CEM,0.22699999999895226
3538,MAH,0.020000000004074536
3538,PSC,0.015000000013969839
3538,GEN,16.53299999999581
3538,CEM,0.21600000000034925
3539,MAH,0.017000000007101335
3539,PSC,0.014000000010128133
3539,GEN,9.501999999993131
3539,CEM,0.24199999999837019
3540,MAH,0.01600000000325963
3540,PSC,0.01600000000325963
3540,GEN,20.937999999994645
3540,CEM,0.1870000000053551
3541,MAH,0.01600000000325963
3541,PSC,0.01600000000325963
3541,GEN,15.46799999999348
3541,CEM,0.22000000000116415
3542,MAH,0.017000000007101335
3542,PSC,0.014999999999417923
3542,GEN,11.926999999996042
3542,CEM,0.19999999999708962
3543,MAH,0.017999999996391125
3543,PSC,0.014999999999417923
3543,GEN,13.112000000008265
3543,CEM,0.21800000000803266
3544,MAH,0.01900000000023283
3544,PSC,0.01699999999254942
3544,GEN,10.974000000001979
3544,CEM,0.20100000000093132
3545,MAH,0.020000000004074536
3545,PSC,0.017000000007101335
3545,GEN,18.143000000010943
3545,CEM,0.21900000001187436
3546,MAH,0.015999999988707714
3546,PSC,0.01600000000325963
3546,GEN,16.190999999991618
3546,CEM,0.21500000001105946
3547,MAH,0.01900000000023283
3547,PSC,0.016000000017811544
3547,GEN,20.735999999989872
3547,CEM,0.20900000000256114
3548,MAH,0.017999999996391125
3548,PSC,0.015999999988707714
3548,GEN,39.320000000006985
3548,CEM,0.1900000000023283
3549,MAH,0.01699999999254942
3549,PSC,0.014000000010128133
3549,GEN,19.012000000002445
3549,CEM,0.23600000000442378
3550,MAH,0.023000000001047738
3550,PSC,0.020000000004074536
3550,GEN,10.903999999994994
3550,CEM,0.2480000000068685
3551,MAH,0.01900000000023283
3551,PSC,0.016000000017811544
3551,GEN,17.90899999999965
3551,CEM,0.23699999999371357
3552,MAH,0.017999999996391125
3552,PSC,0.015999999988707714
3552,GEN,10.777000000001863
3552,CEM,0.25
3553,MAH,0.017999999996391125
3553,PSC,0.01600000000325963
3553,GEN,11.910000000003492
3553,CEM,0.22500000000582077
3554,MAH,0.01800000001094304
3554,PSC,0.01600000000325963
3554,GEN,17.96500000001106
3554,CEM,0.21600000000034925
3555,MAH,0.017999999996391125
3555,PSC,0.01699999999254942
3555,GEN,18.375
3555,CEM,0.23200000000360887
3556,MAH,0.021999999997206032
3556,PSC,0.015999999988707714
3556,GEN,25.08400000000256
3556,CEM,0.21000000000640284
3557,MAH,0.017999999996391125
3557,PSC,0.016000000017811544
3557,GEN,13.705000000001746
3557,CEM,0.2470000000030268
3558,MAH,0.01900000000023283
3558,PSC,0.01699999999254942
3558,GEN,19.404999999998836
3558,CEM,0.21800000000803266
3559,MAH,0.023000000001047738
3559,PSC,0.01900000000023283
3559,GEN,13.709999999991851
3559,CEM,0.2510000000038417
3560,MAH,0.017999999996391125
3560,PSC,0.01600000000325963
3560,GEN,18.00900000000547
3560,CEM,0.22099999999045394
3561,MAH,0.020000000004074536
3561,PSC,0.01699999999254942
3561,GEN,19.929999999993015
3561,CEM,0.22500000000582077
3562,MAH,0.017999999996391125
3562,PSC,0.015999999988707714
3562,GEN,24.625
3562,CEM,0.20300000000861473
3563,MAH,0.01900000000023283
3563,PSC,0.015999999988707714
3563,GEN,27.214999999996508
3563,CEM,0.2370000000082655
3564,MAH,0.01999999998952262
3564,PSC,0.01600000000325963
3564,GEN,16.79199999998673
3564,CEM,0.22400000000197906
3565,MAH,0.01900000000023283
3565,PSC,0.015999999988707714
3565,GEN,15.251000000003842
3565,CEM,0.21199999999953434
3566,MAH,0.017000000007101335
3566,PSC,0.01699999999254942
3566,GEN,12.273999999990338
3566,CEM,0.21299999998882413
3567,MAH,0.01999999998952262
3567,PSC,0.017000000007101335
3567,GEN,14.406000000002678
3567,CEM,0.22499999999126885
3568,MAH,0.01900000000023283
3568,PSC,0.01699999999254942
3568,GEN,8.509999999994761
3568,CEM,0.21000000000640284
3569,MAH,0.021000000007916242
3569,PSC,0.020999999993364327
3569,GEN,11.485000000000582
3569,CEM,0.22400000000197906
3570,MAH,0.017999999996391125
3570,PSC,0.015999999988707714
3570,GEN,12.83299999999872
3570,CEM,0.21800000000803266
3571,MAH,0.01900000000023283
3571,PSC,0.01600000000325963
3571,GEN,37.3179999999993
3571,CEM,0.21500000001105946
3572,MAH,0.01800000001094304
3572,PSC,0.01600000000325963
3572,GEN,9.232000000003609
3572,CEM,0.20599999999103602
3573,MAH,0.01900000000023283
3573,PSC,0.014999999999417923
3573,GEN,18.84199999998964
3573,CEM,0.21400000000721775
3574,MAH,0.021000000007916242
3574,PSC,0.01600000000325963
3574,GEN,9.791999999986729
3574,CEM,0.2550000000046566
3575,MAH,0.017000000007101335
3575,PSC,0.014999999999417923
3575,GEN,10.952000000004773
3575,CEM,0.22900000000663567
3576,MAH,0.01800000001094304
3576,PSC,0.015000000013969839
3576,GEN,10.599000000001979
3576,CEM,0.22799999998824205
3577,MAH,0.017999999996391125
3577,PSC,0.01699999999254942
3577,GEN,15.049999999988358
3577,CEM,0.22000000000116415
3578,MAH,0.017999999996391125
3578,PSC,0.01600000000325963
3578,GEN,15.214000000007218
3578,CEM,0.21600000000034925
3579,MAH,0.01699999999254942
3579,PSC,0.014000000010128133
3579,GEN,30.536999999996624
3579,CEM,0.2340000000112923
3580,MAH,0.01900000000023283
3580,PSC,0.01600000000325963
3580,GEN,16.305999999996857
3580,CEM,0.23099999999976717
3581,MAH,0.01900000000023283
3581,PSC,0.015999999988707714
3581,GEN,14.349000000001979
3581,CEM,0.2380000000121072
3582,MAH,0.017999999996391125
3582,PSC,0.017000000007101335
3582,GEN,19.464000000007218
3582,CEM,0.23500000000058208
3583,MAH,0.01699999999254942
3583,PSC,0.01600000000325963
3583,GEN,10.397000000011758
3583,CEM,0.22799999998824205
3584,MAH,0.01800000001094304
3584,PSC,0.014999999984866008
3584,GEN,10.519000000000233
3584,CEM,0.21399999999266583
3585,MAH,0.017999999996391125
3585,PSC,0.015999999988707714
3585,GEN,12.454000000012456
3585,CEM,0.22000000000116415
3586,MAH,0.01999999998952262
3586,PSC,0.01700000002165325
3586,GEN,11.554999999993015
3586,CEM,0.22599999999511056
3587,MAH,0.017999999996391125
3587,PSC,0.01600000000325963
3587,GEN,20.1929999999993
3587,CEM,0.21799999999348074
3588,MAH,0.017999999996391125
3588,PSC,0.015999999988707714
3588,GEN,9.486999999993714
3588,CEM,0.22000000000116415
3589,MAH,0.017999999996391125
3589,PSC,0.01600000000325963
3589,GEN,7.736999999993714
3589,CEM,0.22800000000279397
3590,MAH,0.01800000001094304
3590,PSC,0.015999999988707714
3590,GEN,13.164999999993597
3590,CEM,0.22699999999895226
3591,MAH,0.01900000000023283
3591,PSC,0.017000000007101335
3591,GEN,22.714000000007218
3591,CEM,0.22699999999895226
3592,MAH,0.01699999999254942
3592,PSC,0.015999999988707714
3592,GEN,13.730999999999767
3592,CEM,0.22200000000884756
3593,MAH,0.017999999996391125
3593,PSC,0.015999999988707714
3593,GEN,42.9429999999993
3593,CEM,0.23799999999755528
3594,MAH,0.01999999998952262
3594,PSC,0.01600000000325963
3594,GEN,29.244999999995343
3594,CEM,0.22299999999813735
3595,MAH,0.017999999996391125
3595,PSC,0.017000000007101335
3595,GEN,21.21600000000035
3595,CEM,0.21199999999953434
3596,MAH,0.01699999999254942
3596,PSC,0.016000000017811544
3596,GEN,6.722999999998137
3596,CEM,0.22599999999511056
3597,MAH,0.020000000004074536
3597,PSC,0.01700000002165325
3597,GEN,23.90799999999581
3597,CEM,0.22600000000966247
3598,MAH,0.024000000004889444
3598,PSC,0.015999999988707714
3598,GEN,10.796999999991385
3598,CEM,0.21600000000034925
3599,MAH,0.01900000000023283
3599,PSC,0.01600000000325963
3599,GEN,19.398000000001048
3599,CEM,0.22400000000197906
3600,MAH,0.01999999998952262
3600,PSC,0.01699999999254942
3600,GEN,24.111999999993714
3600,CEM,0.22199999999429565
3601,MAH,0.01900000000023283
3601,PSC,0.017999999996391125
3601,GEN,9.779999999998836
3601,CEM,0.21099999999569263
3602,MAH,0.01900000000023283
3602,PSC,0.01600000000325963
3602,GEN,14.012000000002445
3602,CEM,0.23300000000745058
3603,MAH,0.020000000004074536
3603,PSC,0.015999999988707714
3603,GEN,10.845999999990454
3603,CEM,0.22299999999813735
3604,MAH,0.01900000000023283
3604,PSC,0.016000000017811544
3604,GEN,19.33200000000943
3604,CEM,0.2540000000008149
3605,MAH,0.01900000000023283
3605,PSC,0.015999999988707714
3605,GEN,17.17399999999907
3605,CEM,0.22999999999592546
3606,MAH,0.017000000007101335
3606,PSC,0.013999999981024303
3606,GEN,24.497000000003027
3606,CEM,0.22400000000197906
3607,MAH,0.020000000004074536
3607,PSC,0.017000000007101335
3607,GEN,9.092000000004191
3607,CEM,0.22900000000663567
3608,MAH,0.017999999996391125
3608,PSC,0.01600000000325963
3608,GEN,9.807000000000698
3608,CEM,0.20999999999185093
3609,MAH,0.017999999996391125
3609,PSC,0.015999999988707714
3609,GEN,9.521000000007916
3609,CEM,0.2550000000046566
3610,MAH,0.01900000000023283
3610,PSC,0.016000000017811544
3610,GEN,18.19199999999546
3610,CEM,0.21299999998882413
3611,MAH,0.017000000007101335
3611,PSC,0.015000000013969839
3611,GEN,10.343999999997322
3611,CEM,0.22199999999429565
3612,MAH,0.01800000001094304
3612,PSC,0.016000000017811544
3612,GEN,20.997999999992317
3612,CEM,0.20999999999185093
3613,MAH,0.01900000000023283
3613,PSC,0.01600000000325963
3613,GEN,17.469000000011874
3613,CEM,0.22200000000884756
3614,MAH,0.020000000004074536
3614,PSC,0.01699999999254942
3614,GEN,12.345000000001164
3614,CEM,0.22600000000966247
3615,MAH,0.01900000000023283
3615,PSC,0.01600000000325963
3615,GEN,13.69999999999709
3615,CEM,0.23600000000442378
3616,MAH,0.01900000000023283
3616,PSC,0.01600000000325963
3616,GEN,10.379000000000815
3616,CEM,0.22499999999126885
3617,MAH,0.021000000007916242
3617,PSC,0.017000000007101335
3617,GEN,23.929999999993015
3617,CEM,0.21799999999348074
3618,MAH,0.017000000007101335
3618,PSC,0.01600000000325963
3618,GEN,23.305000000007567
3618,CEM,0.21600000000034925
3619,MAH,0.01999999998952262
3619,PSC,0.015999999988707714
3619,GEN,9.095000000001164
3619,CEM,0.23500000000058208
3620,MAH,0.01900000000023283
3620,PSC,0.01699999999254942
3620,GEN,14.528000000005704
3620,CEM,0.22400000000197906
3621,MAH,0.01800000001094304
3621,PSC,0.014999999999417923
3621,GEN,20.13300000000163
3621,CEM,0.22000000000116415
3622,MAH,0.017999999996391125
3622,PSC,0.01600000000325963
3622,GEN,23.51699999999255
3622,CEM,0.22000000000116415
3623,MAH,0.01699999999254942
3623,PSC,0.01699999999254942
3623,GEN,15.940999999991618
3623,CEM,0.21000000000640284
3624,MAH,0.017000000007101335
3624,PSC,0.015999999988707714
3624,GEN,9.248999999996158
3624,CEM,0.20900000000256114
3625,MAH,0.01900000000023283
3625,PSC,0.01600000000325963
3625,GEN,28.956999999994878
3625,CEM,0.21499999999650754
3626,MAH,0.017999999996391125
3626,PSC,0.015999999988707714
3626,GEN,10.573999999993248
3626,CEM,0.22199999999429565
3627,MAH,0.01900000000023283
3627,PSC,0.01600000000325963
3627,GEN,25.463000000003376
3627,CEM,0.22800000000279397
3628,MAH,0.01900000000023283
3628,PSC,0.01699999999254942
3628,GEN,33.55199999999604
3628,CEM,0.23900000000139698
3629,MAH,0.01900000000023283
3629,PSC,0.017000000007101335
3629,GEN,11.271000000007916
3629,CEM,0.22500000000582077
3630,MAH,0.01900000000023283
3630,PSC,0.015999999988707714
3630,GEN,19.521999999997206
3630,CEM,0.22899999999208376
3631,MAH,0.01900000000023283
3631,PSC,0.046999999991385266
3631,GEN,10.604999999995925
3631,CEM,0.21700000000419095
3632,MAH,0.017999999996391125
3632,PSC,0.015999999988707714
3632,GEN,20.069000000003143
3632,CEM,0.23599999998987187
3633,MAH,0.017999999996391125
3633,PSC,0.017000000007101335
3633,GEN,25.94100000000617
3633,CEM,0.22900000000663567
3634,MAH,0.020000000004074536
3634,PSC,0.01600000000325963
3634,GEN,9.911999999996624
3634,CEM,0.23799999999755528
3635,MAH,0.020000000004074536
3635,PSC,0.015999999988707714
3635,GEN,11.442999999999302
3635,CEM,0.22000000000116415
3636,MAH,0.01900000000023283
3636,PSC,0.017999999996391125
3636,GEN,13.521999999997206
3636,CEM,0.2430000000022119
3637,MAH,0.01699999999254942
3637,PSC,0.016000000017811544
3637,GEN,29.705000000001746
3637,CEM,0.21700000000419095
3638,MAH,0.01999999998952262
3638,PSC,0.01699999999254942
3638,GEN,25.255000000004657
3638,CEM,0.22699999999895226
3639,MAH,0.022000000011757948
3639,PSC,0.018999999985680915
3639,GEN,30.971999999994296
3639,CEM,0.21799999999348074
3640,MAH,0.01800000001094304
3640,PSC,0.014999999984866008
3640,GEN,25.101999999998952
3640,CEM,0.22299999999813735
3641,MAH,0.020000000004074536
3641,PSC,0.017000000007101335
3641,GEN,22.563999999998487
3641,CEM,0.22000000000116415
3642,MAH,0.01900000000023283
3642,PSC,0.013999999995576218
3642,GEN,10.394000000000233
3642,CEM,0.22900000000663567
3643,MAH,0.020000000004074536
3643,PSC,0.01600000000325963
3643,GEN,8.870999999999185
3643,CEM,0.22200000000884756
3644,MAH,0.020000000004074536
3644,PSC,0.01600000000325963
3644,GEN,19.679999999993015
3644,CEM,0.2569999999977881
3645,MAH,0.017999999996391125
3645,PSC,0.01600000000325963
3645,GEN,26.186000000001513
3645,CEM,0.2400000000052387
3646,MAH,0.01699999999254942
3646,PSC,0.014000000010128133
3646,GEN,14.49100000000908
3646,CEM,0.20500000000174623
3647,MAH,0.017999999996391125
3647,PSC,0.01600000000325963
3647,GEN,12.565000000002328
3647,CEM,0.21199999999953434
3648,MAH,0.017000000007101335
3648,PSC,0.013999999995576218
3648,GEN,11.51600000000326
3648,CEM,0.22599999999511056
3649,MAH,0.017999999996391125
3649,PSC,0.014999999999417923
3649,GEN,7.588000000003376
3649,CEM,0.20700000000942964
3650,MAH,0.01900000000023283
3650,PSC,0.01600000000325963
3650,GEN,23.331999999994878
3650,CEM,0.21600000000034925
3651,MAH,0.017999999996391125
3651,PSC,0.01600000000325963
3651,GEN,12.517999999996391
3651,CEM,0.23900000000139698
3652,MAH,0.017999999996391125
3652,PSC,0.01600000000325963
3652,GEN,18.97499999999127
3652,CEM,0.20500000000174623
3653,MAH,0.01900000000023283
3653,PSC,0.01600000000325963
3653,GEN,16.37599999998929
3653,CEM,0.22299999999813735
3654,MAH,0.01900000000023283
3654,PSC,0.01600000000325963
3654,GEN,10.921000000002095
3654,CEM,0.22100000000500586
3655,MAH,0.017999999996391125
3655,PSC,0.014999999984866008
3655,GEN,14.946000000010827
3655,CEM,0.22299999999813735
3656,MAH,0.01600000000325963
3656,PSC,0.014999999999417923
3656,GEN,22.531000000002678
3656,CEM,0.22999999999592546
3657,MAH,0.01699999999254942
3657,PSC,0.013999999981024303
3657,GEN,10.809999999997672
3657,CEM,0.22200000000884756
3658,MAH,0.017999999996391125
3658,PSC,0.016000000017811544
3658,GEN,21.90799999999581
3658,CEM,0.2529999999969732
3659,MAH,0.01900000000023283
3659,PSC,0.016000000017811544
3659,GEN,16.086999999999534
3659,CEM,0.2489999999961583
3660,MAH,0.020000000004074536
3660,PSC,0.01699999999254942
3660,GEN,23.055000000007567
3660,CEM,0.21700000000419095
3661,MAH,0.01900000000023283
3661,PSC,0.01600000000325963
3661,GEN,19.79899999999907
3661,CEM,0.22500000000582077
3662,MAH,0.01900000000023283
3662,PSC,0.016000000017811544
3662,GEN,24.90700000000652
3662,CEM,0.23500000000058208
3663,MAH,0.017999999996391125
3663,PSC,0.017999999996391125
3663,GEN,11.605999999999767
3663,CEM,0.21999999998661224
3664,MAH,0.020000000004074536
3664,PSC,0.017000000007101335
3664,GEN,16.00199999999313
3664,CEM,0.22699999999895226
3665,MAH,0.01900000000023283
3665,PSC,0.017000000007101335
3665,GEN,12.798999999999069
3665,CEM,0.21700000000419095
3666,MAH,0.01999999998952262
3666,PSC,0.015999999988707714
3666,GEN,13.611000000004424
3666,CEM,0.23500000000058208
3667,MAH,0.020000000004074536
3667,PSC,0.01700000002165325
3667,GEN,20.054000000003725
3667,CEM,0.20900000000256114
3668,MAH,0.017999999996391125
3668,PSC,0.016000000017811544
3668,GEN,21.24199999999837
3668,CEM,0.21899999999732245
3669,MAH,0.01900000000023283
3669,PSC,0.01700000002165325
3669,GEN,29.510999999998603
3669,CEM,0.23600000000442378
3670,MAH,0.01699999999254942
3670,PSC,0.01600000000325963
3670,GEN,17.742000000012922
3670,CEM,0.22800000000279397
3671,MAH,0.017999999996391125
3671,PSC,0.013999999995576218
3671,GEN,9.961999999999534
3671,CEM,0.22800000000279397
3672,MAH,0.01900000000023283
3672,PSC,0.014000000010128133
3672,GEN,23.112999999997555
3672,CEM,0.22300000001268927
3673,MAH,0.01600000000325963
3673,PSC,0.015000000013969839
3673,GEN,11.555999999996857
3673,CEM,0.22000000000116415
3674,MAH,0.020000000004074536
3674,PSC,0.01699999999254942
3674,GEN,27.03399999999965
3674,CEM,0.22099999999045394
3675,MAH,0.01900000000023283
3675,PSC,0.01600000000325963
3675,GEN,22.028999999994994
3675,CEM,0.20900000000256114
3676,MAH,0.01900000000023283
3676,PSC,0.01600000000325963
3676,GEN,17.06700000001001
3676,CEM,0.22400000000197906
3677,MAH,0.01800000001094304
3677,PSC,0.01699999999254942
3677,GEN,7.596999999994296
3677,CEM,0.20399999999790452
3678,MAH,0.017999999996391125
3678,PSC,0.01600000000325963
3678,GEN,19.230999999999767
3678,CEM,0.22000000000116415
3679,MAH,0.017999999996391125
3679,PSC,0.013999999995576218
3679,GEN,9.607000000003609
3679,CEM,0.22900000000663567
3680,MAH,0.017000000007101335
3680,PSC,0.01600000000325963
3680,GEN,14.967000000004191
3680,CEM,0.21099999999569263
3681,MAH,0.017000000007101335
3681,PSC,0.014000000010128133
3681,GEN,19.74000000000524
3681,CEM,0.22699999999895226
3682,MAH,0.01600000000325963
3682,PSC,0.014999999984866008
3682,GEN,15.76699999999255
3682,CEM,0.22999999999592546
3683,MAH,0.017999999996391125
3683,PSC,0.015000000013969839
3683,GEN,8.138000000006286
3683,CEM,0.22699999999895226
3684,MAH,0.01800000001094304
3684,PSC,0.01699999999254942
3684,GEN,6.1379999999917345
3684,CEM,0.20000000001164153
3685,MAH,0.017999999996391125
3685,PSC,0.01699999999254942
3685,GEN,22.514000000010128
3685,CEM,0.21500000001105946
3686,MAH,0.01600000000325963
3686,PSC,0.014999999984866008
3686,GEN,13.062999999994645
3686,CEM,0.1820000000006985
3687,MAH,0.01699999999254942
3687,PSC,0.014999999999417923
3687,GEN,11.76600000000326
3687,CEM,0.22000000000116415
3688,MAH,0.017000000007101335
3688,PSC,0.015999999988707714
3688,GEN,9.131000000008498
3688,CEM,0.20000000001164153
3689,MAH,0.017999999996391125
3689,PSC,0.014999999984866008
3689,GEN,18.914000000004307
3689,CEM,0.22400000000197906
3690,MAH,0.01999999998952262
3690,PSC,0.017000000007101335
3690,GEN,30.963000000003376
3690,CEM,0.20399999999790452
3691,MAH,0.01600000000325963
3691,PSC,0.014000000010128133
3691,GEN,20.079000000012456
3691,CEM,0.21199999999953434
3692,MAH,0.01999999998952262
3692,PSC,0.01600000000325963
3692,GEN,18.487999999997555
3692,CEM,0.19500000000698492
3693,MAH,0.017999999996391125
3693,PSC,0.014999999999417923
3693,GEN,13.197000000000116
3693,CEM,0.21700000000419095
3694,MAH,0.01900000000023283
3694,PSC,0.01600000000325963
3694,GEN,14.96600000000035
3694,CEM,0.1989999999932479
3695,MAH,0.01600000000325963
3695,PSC,0.014000000010128133
3695,GEN,16.672999999995227
3695,CEM,0.22599999999511056
3696,MAH,0.01900000000023283
3696,PSC,0.01699999999254942
3696,GEN,17.464000000007218
3696,CEM,0.23300000000745058
3697,MAH,0.01699999999254942
3697,PSC,0.01699999999254942
3697,GEN,21.59200000000419
3697,CEM,0.21600000000034925
3698,MAH,0.017999999996391125
3698,PSC,0.015999999988707714
3698,GEN,14.369000000006054
3698,CEM,0.23000000001047738
3699,MAH,0.017000000007101335
3699,PSC,0.013999999995576218
3699,GEN,26.17499999998836
3699,CEM,0.2449999999953434
3700,MAH,0.01900000000023283
3700,PSC,0.01699999999254942
3700,GEN,16.472999999998137
3700,CEM,0.2569999999977881
3701,MAH,0.01900000000023283
3701,PSC,0.014999999999417923
3701,GEN,9.431000000011409
3701,CEM,0.21800000000803266
3702,MAH,0.01699999999254942
3702,PSC,0.014999999999417923
3702,GEN,20.753000000011525
3702,CEM,0.21300000000337604
3703,MAH,0.020000000004074536
3703,PSC,0.01699999999254942
3703,GEN,10.24299999998766
3703,CEM,0.23599999998987187
3704,MAH,0.01800000001094304
3704,PSC,0.01699999999254942
3704,GEN,29.463000000003376
3704,CEM,0.19800000000395812
3705,MAH,0.017000000007101335
3705,PSC,0.013999999995576218
3705,GEN,6.408999999999651
3705,CEM,0.20900000000256114
3706,MAH,0.01900000000023283
3706,PSC,0.01600000000325963
3706,GEN,22.14100000000326
3706,CEM,0.20900000000256114
3707,MAH,0.01900000000023283
3707,PSC,0.017000000007101335
3707,GEN,14.028999999994994
3707,CEM,0.2580000000016298
3708,MAH,0.01900000000023283
3708,PSC,0.015999999988707714
3708,GEN,23.811000000001513
3708,CEM,0.2649999999994179
3709,MAH,0.01699999999254942
3709,PSC,0.01699999999254942
3709,GEN,22.139999999999418
3709,CEM,0.1929999999993015
3710,MAH,0.01900000000023283
3710,PSC,0.015000000013969839
3710,GEN,13.987999999997555
3710,CEM,0.21399999999266583
3711,MAH,0.01699999999254942
3711,PSC,0.013999999995576218
3711,GEN,19.022000000011758
3711,CEM,0.22899999999208376
3712,MAH,0.017000000007101335
3712,PSC,0.015999999988707714
3712,GEN,7.596999999994296
3712,CEM,0.20999999999185093
3713,MAH,0.017000000007101335
3713,PSC,0.015999999988707714
3713,GEN,14.59100000000035
3713,CEM,0.19700000000011642
3714,MAH,0.017000000007101335
3714,PSC,0.015999999988707714
3714,GEN,16.85700000000361
3714,CEM,0.23300000000745058
3715,MAH,0.017000000007101335
3715,PSC,0.017000000007101335
3715,GEN,10.620999999999185
3715,CEM,0.20799999999871943
3716,MAH,0.01900000000023283
3716,PSC,0.015999999988707714
3716,GEN,14.702000000004773
3716,CEM,0.21199999999953434
3717,MAH,0.01699999999254942
3717,PSC,0.015000000013969839
3717,GEN,23.426999999996042
3717,CEM,0.21100000001024455
3718,MAH,0.01900000000023283
3718,PSC,0.017000000007101335
3718,GEN,8.686000000001513
3718,CEM,0.21199999999953434
3719,MAH,0.01900000000023283
3719,PSC,0.016000000017811544
3719,GEN,26.62600000000384
3719,CEM,0.21600000000034925
3720,MAH,0.01600000000325963
3720,PSC,0.01600000000325963
3720,GEN,15.97599999999511
3720,CEM,0.20700000000942964
3721,MAH,0.01900000000023283
3721,PSC,0.017999999996391125
3721,GEN,15.314999999987776
3721,CEM,0.21400000000721775
3722,MAH,0.01600000000325963
3722,PSC,0.014999999984866008
3722,GEN,17.527000000001863
3722,CEM,0.21100000001024455
3723,MAH,0.01900000000023283
3723,PSC,0.01699999999254942
3723,GEN,10.060000000012224
3723,CEM,0.21000000000640284
3724,MAH,0.01900000000023283
3724,PSC,0.017000000007101335
3724,GEN,16.56600000000617
3724,CEM,0.21300000000337604
3725,MAH,0.01900000000023283
3725,PSC,0.015999999988707714
3725,GEN,16.148000000001048
3725,CEM,0.20299999999406282
3726,MAH,0.01900000000023283
3726,PSC,0.01699999999254942
3726,GEN,35.59399999999732
3726,CEM,0.21799999999348074
3727,MAH,0.017999999996391125
3727,PSC,0.01600000000325963
3727,GEN,20.264999999999418
3727,CEM,0.21800000000803266
3728,MAH,0.01800000001094304
3728,PSC,0.01600000000325963
3728,GEN,19.08400000000256
3728,CEM,0.21700000000419095
3729,MAH,0.020000000004074536
3729,PSC,0.016000000017811544
3729,GEN,13.267999999996391
3729,CEM,0.22300000001268927
3730,MAH,0.021999999997206032
3730,PSC,0.017000000007101335
3730,GEN,20.652999999991152
3730,CEM,0.22900000000663567
3731,MAH,0.01900000000023283
3731,PSC,0.01600000000325963
